panel_id,panel_name,panel_date,panel_contact,panel_type
1-4HRV8P,Supergen Leaders 2017,24 May 2017,"Goodall, Glenn",NGBOPanel
1-4JYJIR,HT Investigator-led Panel Meeting - May 2017,31 May 2017,"Champion, Martin",NGBOPanel
1-44AJKB,EPSRC ICT Prioritisation Panel June 2017,01 June 2017,"Birch, Nigel",NGBOPanel
1-4O70PC,Joint UK China ORE,04 June 2017,"Goodall, Glenn",NGBOPanel
1-3Z9ER0,Engineering Prioritisation Panel Meeting 6 and 7 June 2017,06 June 2017,"Balgobin, Sinead",NGBOPanel
1-4NKSJ7,EPSRC Physical Sciences Fellowship Interview Panel June 2017,06 June 2017,"Crook, Simon",NGBOPanel
1-487R75,EPSRC Mathematical Sciences Prioritisation Panel June 2017,07 June 2017,"Davis, Anke",NGBOPanel
1-4M698A,Programme Grant Outlines 12 June 2017,11 June 2017,"Scott, Matthew",NGBOPanel
1-4KR1UY,Platform Grant Outlines 12 June 2017,11 June 2017,"Broomsgrove, Alexander",NGBOPanel
1-4ENYII,EPSRC Physical Sciences – June 2017,15 June 2017,"Meek, Ellen",NGBOPanel
1-4XDCV0,Strategic Package,19 June 2017,"Lawrence, Andrew",NGBOPanel
1-4OC42M,RSE Fellowships II Outline Panel June 2017,20 June 2017,,NGBOPanel
1-4U686B,EPSRC Strategic Equipment Outlines - June 2017,21 June 2017,"Higlett, Claire",NGBOPanel
1-4QHP12,EUED Champion 2017,23 June 2017,"Davis, Luke",NGBOPanel
1-45KSMA,Healthcare Technologies Challenge Awards 28 June 2017,28 June 2017,"Champion, Martin",NGBOPanel
1-5429AL,Nuclear Energy Universities Programme (NEUP) EPSRC/US,29 June 2017,"Ashwood, Sarah",NGBOPanel
1-4U1EK8,UKCRIC Pump Priming Panel July 2017,04 July 2017,"Mulligan, David",NGBOPanel
1-4GWE87,EPSRC Strategic Equipment Interview Panel July 2017,11 July 2017,"Chapman, Antony",NGBOPanel
1-4OC7A8,EPSRC Mathematical Sciences Fellowship Interviews July 2017,18 July 2017,"Moore, Katharine",NGBOPanel
1-44AJKV,EPSRC ICT Prioritisation Panel July 2017,19 July 2017,"Scott, Matthew",NGBOPanel
1-4IXW9H,EPSRC Physical Sciences - July 2017,19 July 2017,"Kular, Jaspreet",NGBOPanel
1-48K62E,IRC Next Steps Core Interview,19 July 2017,"Newland, Stephanie",NGBOPanel
1-4GXPTN,UK India Reducing Energy Demand in the Built Environment,26 July 2017,"Davis, Luke",NGBOPanel
1-4P7E3Z,Co-Creation in ICT Research Outlines Panel,31 July 2017,"Newman, Sarah",NGBOPanel
1-3Z9ER9,Engineering Prioritisation Panel Meeting 2 August 2017,02 August 2017,"Williams, Rebecca",NGBOPanel
1-4U1EJN,UKCRIC Co-ordination Node Interview Panel Aug 2017,07 August 2017,"Broomsgrove, Alexander",NGBOPanel
1-50M1GR,EPSRC/ETI Centre for Sustainable Road Freight,07 August 2017,"Davis, Luke",NGBOPanel
1-4M6993,Programme Grant Outlines 15 August 2017,14 August 2017,,NGBOPanel
1-4PS6TM,Programme Grant Interviews - 4 September 2017 (ICT),03 September 2017,"Scott, Matthew",NGBOPanel
1-2JJUW5,Eng Fellowship Interviews Sept 2017,05 September 2017,"Sprickerhof, Jakob",NGBOPanel
1-44AJLF,EPSRC ICT Prioritisation Panel Sept 2017,05 September 2017,"Birch, Nigel",NGBOPanel
1-4PR1ZY,EPSRC Mathematical Sciences Prioritisation Panel September 2017,06 September 2017,"Moore, Katharine",NGBOPanel
1-4W9JAH,EPSRC ICT and DE Fellowship Interviews 7 and 8 Sept 2017,06 September 2017,"Gilvin, Ellie",NGBOPanel
1-4T9KMB,SEE-PER Panel,08 September 2017,,NGBOPanel
1-4NH8H6,Future Vaccines Manufacturing Hub,08 September 2017,"Williams, Rebecca",NGBOPanel
1-51RD2Q,ISCF Institute Interviews - 8th September 2017,08 September 2017,"Craig, Derek",NGBOPanel
1-4TER6P,HT Investigator-led Panel Meeting - September 2017,11 September 2017,"Newland, Stephanie",NGBOPanel
1-4TKIV1,UK Japan Civil Nuclear Energy Collaboration Phase 4,12 September 2017,"Bateman, Neil",NGBOPanel
1-4MOFW6,EPSRC Mathematical Sciences Infrastructure Interviews,13 September 2017,"Erat, Michele",NGBOPanel
1-4E6TK3,EPSRC Physical Sciences - September 2017,13 September 2017,"Birse, Sally",NGBOPanel
1-4FQNTQ,Healthcare Technologies Challenge Awards 2 Interviews (Panel A) September 2017,18 September 2017,"Farrow, Anne",NGBOPanel
1-4ZY7U1,Healthcare Technologies Challenge Awards 2 Interviews (Panel B) September 2017,18 September 2017,"Larmour, Iain",NGBOPanel
1-4SSWIR,ISCF - Robotics and Artificial Intelligence Hub Full Bids Panel Meeting,18 September 2017,"Visavadia, Rhia",NGBOPanel
1-4HSY5P,Platform Grant Interviews - 20 September 2017,19 September 2017,"Broomsgrove, Alexander",NGBOPanel
1-4LH2XA,Research Institute in Hardware Security - Research Projects,22 September 2017,"Dowle, Miriam",NGBOPanel
1-4YV162,Engineering for a Prosperous Nation Outline Panel,26 September 2017,"Davis, Luke",NGBOPanel
1-53T5H7,EPSRC Strategic Outlines – September 2017,26 September 2017,"Higlett, Claire",NGBOPanel
1-4VM7L2,EPSRC RSE Fellowship Panel October 2017,02 October 2017,"Freeman, Katherine",NGBOPanel
1-3Z9ERS,Engineering Prioritisation Panel Meeting 4 October 2017,04 October 2017,"Robinson, Josie",NGBOPanel
1-4QWMUA,UK-India Civil Nuclear Phase 4,04 October 2017,"Patel, Ruqaiyah",NGBOPanel
1-4KK6QZ,New Approaches to Data Science Interviews 9 and 10 October 2017,09 October 2017,"Barclay, Michael",NGBOPanel
1-4M699C,Programme Grant Outlines 11 October 2017,10 October 2017,,NGBOPanel
1-59AME1,University Defence Research Collaboration Call Outlines,16 October 2017,"Birch, Nigel",NGBOPanel
1-4UFJLS,DE NetworkPlus Outlines,17 October 2017,"Tansley, Claire",NGBOPanel
1-4NKSJG,EPSRC Physical Sciences Fellowship Interview Panel October 2017,17 October 2017,,NGBOPanel
1-54Z1MS,Engineering for a Prosperous Nation Interview Panel - Resilient,18 October 2017,"Cooper, Nick",NGBOPanel
1-54NNQQ,Engineering for a Prosperous Nation Interview Panel - Productive,18 October 2017,"Ward, Michael",NGBOPanel
1-54Z1MJ,Engineering for a Prosperous Nation Interview Panel - Healthy,18 October 2017,"Broomsgrove, Alexander",NGBOPanel
1-54Z1N1,Engineering for a Prosperous Nation Interview Panel - Connected,19 October 2017,"Massung, Elaine",NGBOPanel
1-4NC4WP,EPSRC Physical Sciences - October 2017,25 October 2017,"Tarplee, Mark",NGBOPanel
1-4USCZB,Human-like Computing Interviews,31 October 2017,"Birch, Nigel",NGBOPanel
1-51CBP4,EPSRC RSE Fellowship Interview Panel October November 2017,31 October 2017,"Freeman, Katherine",NGBOPanel
1-4WP4M3,Programme Grant Interviews - 1 November 2017 (Engineering),01 November 2017,"Patel, Ruqaiyah",NGBOPanel
1-4WL0OP,Programme Grant Interviews - 7 and 8 November 2017 (Physical Sciences),07 November 2017,"Angus-Smyth, Anna",NGBOPanel
1-4KT840,"EPSRC GCRF Diagnostics, Prosthetics and Orthotics panel November 2017",14 November 2017,"Blackstone, Vivienne",NGBOPanel
1-4HJ4ZL,Manufacturing Fellowships 6,16 November 2017,"Davies, Gerard",NGBOPanel
1-54VEJW,Manufacturing Prioritisation Panel - Nov 2017,21 November 2017,"Paul, Shyeni",NGBOPanel
1-44AJMJ,EPSRC ICT Prioritisation Panel Nov 2017,27 November 2017,"Cadman, Laura",NGBOPanel
1-5EDIV3,EPSRC UKRI Innovation Fellowships Outlines Panel B November 2017,28 November 2017,"Williams, Rebecca",NGBOPanel
1-50BY3R,EPSRC UKRI Innovation Fellowships Outlines Panel A November 2017,28 November 2017,"Luqmani, Adam",NGBOPanel
1-4PVKFI,High-Field NMR for Physical and Life Sciences,29 November 2017,"Chapman, Antony",NGBOPanel
1-5EWYBZ,EPSRC UKRI Innovation Fellowships Outlines Panel D November 2017,29 November 2017,"Williams, Rebecca",NGBOPanel
1-5EDIWA,EPSRC UKRI Innovation Fellowships Outlines Panel C November 2017,29 November 2017,"Luqmani, Adam",NGBOPanel
1-4Q98BC,EPSRC Mathematical Sciences Prioritisation Panel November 2017,29 November 2017,"Taylor, Jan",NGBOPanel
1-50Q6V4,Inclusion Matters,04 December 2017,"Bailey, Paula",NGBOPanel
1-51UK8I,EPSRC Strategic Equipment Resource December 2017,05 December 2017,,NGBOPanel
1-51UK87,EPSRC Strategic Equipment Interview Panel December 2017 (2),06 December 2017,"Chapman, Antony",NGBOPanel
1-51RCL5,EPSRC Strategic Equipment Interview Panel December 2017 (1),06 December 2017,"Higlett, Claire",NGBOPanel
1-51HMA5,Engineering Prioritisation Panel Meeting 6 December 2017,06 December 2017,"Robinson, Josie",NGBOPanel
1-529MWS,IRC TTD 2017 Outline Panel,12 December 2017,"Newland, Stephanie",NGBOPanel
1-4M699L,Programme Grant Outlines 12 December 2017,12 December 2017,"Scott, Matthew",NGBOPanel
1-4J3MY7,EPSRC Physical Sciences - December 2017,13 December 2017,"Hill, Nyree",NGBOPanel
1-5FVGIB,EPSRC Strategic Equipment Outlines Jan 2018,04 January 2018,"Higlett, Claire",NGBOPanel
1-44AJN3,EPSRC ICT Prioritisation Panel Jan 2018,11 January 2018,"Scott, Matthew",NGBOPanel
1-51GXYK,EPSRC EUED Champion 2017,19 January 2018,"Davis, Luke",NGBOPanel
1-57RCIA,EPSRC Mathematical Sciences Fellowship Interviews January 2018,23 January 2018,"Moore, Katharine",NGBOPanel
1-53BLM8,Platform Grant Interviews - 23 and 24 January 2018,23 January 2018,"Luqmani, Adam",NGBOPanel
1-51ZRQF,EPSRC Physical Sciences - January 2018,24 January 2018,"Cooke, Susannah",NGBOPanel
1-4Y6TMO,UK Catalysis Hub Next Steps Funding Interviews,25 January 2018,"Ghaffar, Talit",NGBOPanel
1-51D1ZW,Eng Fellowship Interviews Jan 2018,30 January 2018,"Cooper, Nick",NGBOPanel
1-4ZGUM8,HT Investigator-led Panel Meeting - January 2018,30 January 2018,"Reading, Kate",NGBOPanel
1-4TO24I,High End Computing Consortia Call 2017,01 February 2018,"McAlister, William",NGBOPanel
1-4PH6WZ,ICT  Cross-Disciplinarity and Co-Creation,06 February 2018,"Newman, Sarah",NGBOPanel
1-499XK5,Engineering Prioritisation Panel Meeting 7 and 8 February 2018,07 February 2018,"Bent, Elizabeth",NGBOPanel
1-4UVTVB,GCRF 3 - Energy Networks Call,07 February 2018,"Bateman, Neil",NGBOPanel
1-4M699U,Programme Grant Outlines 12 February 2018,13 February 2018,"Luqmani, Adam",NGBOPanel
1-4X9I06,Programme Grant Interviews - 14 February 2018 (Maths),14 February 2018,"Moore, Katharine",NGBOPanel
1-5CC217,ASD - NetworkPlus,14 February 2018,"Coles, Lisa",NGBOPanel
1-4PH7CI,HIPs 2017 and IRC Next Steps Plus Panel,15 February 2018,"Larmour, Iain",NGBOPanel
1-5BT29Q,Programme Grant Interviews - 19 and 20 February 2018 (Energy & Engineering),19 February 2018,"Robinson, Josie",NGBOPanel
1-5BT2A9,Programme Grant Interviews - 19 February 2018 (Manufacturing),19 February 2018,"Paul, Shyeni",NGBOPanel
1-5BT266,Programme Grant Interviews - 21 and 22 February 2018 (ICT),21 February 2018,"Scott, Matthew",NGBOPanel
1-5A1CPX,Manufacturing Prioritisation Panel - Feb 2018,22 February 2018,"Williams, Rebecca",NGBOPanel
1-4YBC5A,DE NetworkPlus Full Proposals,26 February 2018,"Tansley, Claire",NGBOPanel
1-56MRQF,EPSRC Mathematical Sciences Prioritisation Panel February 2018,27 February 2018,"Freeman, Katherine",NGBOPanel
1-4SJU3F,EPSRC Physical Sciences Fellowship Interview Panel February 2018,27 February 2018,"Bowman, Kate",NGBOPanel
1-5DLDGM,IKC - SynbiCITE Phase 2,27 February 2018,"Rendell, Ben",NGBOPanel
1-5FVI89,EPSRC DE and ICT Fellowship Interviews 28 February and 1 March 2018,28 February 2018,"Holbourn, Joanne",NGBOPanel
1-44AJNN,EPSRC ICT Prioritisation Panel March 2018,01 March 2018,"Newman, Sarah",NGBOPanel
1-51D2IJ,DE TIPS 2,06 March 2018,"Dowle, Miriam",NGBOPanel
1-575VPP,EPSRC Physical Sciences  - March 2018,07 March 2018,"Ghaffar, Talit",NGBOPanel
1-5E6WNB,EPSRC Strategic Equipment Interview Panel March 2018,13 March 2018,"McAlister, William",NGBOPanel
1-59GG3F,Manufacturing Hubs 2018 - Outlines,26 March 2018,"Davies, Gerard",NGBOPanel
1-4M69A3,Programme Grant Outlines 10 April 2018,09 April 2018,"Patel, Ruqaiyah",NGBOPanel
1-5DKVUJ,Engineering Prioritisation Panel Meeting 11 and 12 April 2018,11 April 2018,"Massung, Elaine",NGBOPanel
1-5BT25X,Programme Grant Interviews - 19 and 20 April 2018 (Physical Sciences),18 April 2018,"Hickman, Ian",NGBOPanel
1-5X2RIR,EPSRC 2018 CDT Outlines Panel E,24 April 2018,"Crook, Simon",NGBOPanel
1-5X2RJF,EPSRC 2018 CDT Outlines Panel G,24 April 2018,"Scott, Matthew",NGBOPanel
1-5X2RI3,EPSRC 2018 CDT Outlines Panel C,24 April 2018,"Davis, Luke",NGBOPanel
1-5X2RIF,EPSRC 2018 CDT Outlines Panel D,24 April 2018,"Bailey, Richard",NGBOPanel
1-5TXTGJ,EPSRC 2018 CDT Outlines Panel A,24 April 2018,"Hickman, Ian",NGBOPanel
1-5X2RJ3,EPSRC 2018 CDT Outlines Panel F,24 April 2018,"Howes, Amanda",NGBOPanel
1-5X2RHR,EPSRC 2018 CDT Outlines Panel B,24 April 2018,"Hanlon, Tracy",NGBOPanel
1-5DLJZ1,HT Investigator-led Panel Meeting - April 2018,25 April 2018,"Young, Kerry-Anne",NGBOPanel
1-57EZDU,EPSRC Physical Sciences - April 2018,25 April 2018,"Tarplee, Mark",NGBOPanel
1-50YN6U,Supergen Hubs 2018,27 April 2018,"Bent, Elizabeth",NGBOPanel
1-5E7IL5,EPSRC ICT Prioritisation Panel May 2018,02 May 2018,"Holbourn, Joanne",NGBOPanel
1-4Q4U5R,UDRC Full Interviews,03 May 2018,"Birch, Nigel",NGBOPanel
1-5RDJEO,Energy Fellowship Interviews May 2018,07 May 2018,"Dracott, James",NGBOPanel
1-5WSLTY,EPSRC UKRI CL Innovation Fellowship Interview Panel 1 - 8 and 9 May 2018,08 May 2018,"Keys, Tracy",NGBOPanel
1-5WSM1P,EPSRC UKRI CL Innovation Fellowship Interview Panel 2 - 8 and 9 May 2018,08 May 2018,"Bowman, Kate",NGBOPanel
1-5WSM1Y,EPSRC UKRI CL Innovation Fellowship Interview Panel 3 - 8 and 9 May 2018,08 May 2018,"Carr, Wendy",NGBOPanel
1-5WSM2Q,EPSRC UKRI CL Innovation Fellowship Interview Panel 5 - 8 and 9 May 2018,08 May 2018,"Luqmani, Adam",NGBOPanel
1-5WSM2H,EPSRC UKRI CL Innovation Fellowship Interview Panel 4 - 8 and 9 May 2018,08 May 2018,"Balgobin, Sinead",NGBOPanel
1-5RDJEC,EPSRC UKRI CL Innovation Fellowship Interview Panel 8 - 10 and 11 May 2018,09 May 2018,"Macklyne, Heather",NGBOPanel
1-5X1FZJ,EPSRC UKRI CL Innovation Fellowship Interview Panel 7 - 10 and 11 May 2018,10 May 2018,"Halliwell, Sarah",NGBOPanel
1-5X1G0A,EPSRC UKRI CL Innovation Fellowship Interview Panel 10 - 10 and 11 May 2018,10 May 2018,"Niblock, Helen",NGBOPanel
1-5WWKA6,EPSRC UKRI CL Innovation Fellowship Interview Panel 6 - 10 and 11 May 2018,10 May 2018,"Dracott, James",NGBOPanel
1-5X1G01,EPSRC UKRI CL Innovation Fellowship Interview Panel 9 - 10 and 11 May 2018,10 May 2018,"Meek, Ellen",NGBOPanel
1-5X1FZS,EPSRC UKRI CL Innovation Fellowship Interview Panel 8 - 10 and 11 May 2018,10 May 2018,"Scott, Matthew",NGBOPanel
1-5BT25F,Programme Grant Interviews - 15 and 16 May 2018 (Engineering),14 May 2018,"Robinson, Josie",NGBOPanel
1-5T51YR,2018 UKRI AI CDT Outlines Panel A,15 May 2018,"Lodge, Matthew",NGBOPanel
1-5ZF065,2018 UKRI AI CDT Outlines Panel B,15 May 2018,"Gilvin, Ellie",NGBOPanel
1-5PMH2X,EPSRC Strategic Equipment Outlines May 2018,21 May 2018,"Higlett, Claire",NGBOPanel
1-5QJTRQ,Manufacturing Fellowship Interview Panel June 2018,04 June 2018,"Paul, Shyeni",NGBOPanel
1-5EDTVK,DISTINCTIVE/PACIFIC Interview Panel,05 June 2018,"Mico Egea, Victoria",NGBOPanel
1-5E5B88,ASD - FS Interview Panel,05 June 2018,"Wung, Nelly",NGBOPanel
1-5A92A6,EPSRC Physical Sciences Fellowship Interview Panel June 2018,05 June 2018,"Bowman, Kate",NGBOPanel
1-5CN1A5,EPSRC Mathematical Sciences Prioritisation Panel June 2018,06 June 2018,"Taylor, Jan",NGBOPanel
1-514CY7,Inclusion Matters Panel,07 June 2018,"Bailey, Paula",NGBOPanel
1-5BT25O,Programme Grant Outlines 12 June 2018,11 June 2018,"Patel, Ruqaiyah",NGBOPanel
1-5QV5S8,Programme Grant Interviews - 12 June 2018 (Healthcare),11 June 2018,"Freeman, Katherine",NGBOPanel
1-5DQRB4,Engineering Prioritisation Panel Meeting 13 and 14 June 2018,13 June 2018,"Cooper, Nicholas",NGBOPanel
1-52IG4Z,Prosperity Partnerships Prioritisation Panel 2 - June 2018,14 June 2018,"Brown, Zoe",NGBOPanel
1-5OIDO3,EPSRC Physical Sciences - June 2018,14 June 2018,"Bowman, Kate",NGBOPanel
1-5B43B8,International Centre to Centre Meeting June 2018,27 June 2018,"Salisbury, Gavin",NGBOPanel
1-60C5WP,International Centre To Centre Meeting  July 2018,02 July 2018,"Salisbury, Gavin",NGBOPanel
1-5EJ07C,RF and Microwave Devices,03 July 2018,"Scott, Matthew",NGBOPanel
1-5ECAVL,EPSRC ICT Prioritisation Panel July 2018,04 July 2018,"Wung, Nelly",NGBOPanel
1-5FJYYR,IRC TTD 2018 Interview Panel,10 July 2018,"Young, Kerry",NGBOPanel
1-5YLA1U,ISCF – Transforming Construction: Active Building Centre,10 July 2018,"Hanlon, Tracy",NGBOPanel
1-5PMH2K,EPSRC Strategic Equipment Interview Panel July 2018,10 July 2018,"Chapman, Antony",NGBOPanel
1-5Y3MRF,EPSRC Mathematical Sciences Fellowship Interviews July 2018,18 July 2018,"Robinson, Thomas",NGBOPanel
1-5YLT31,Capital Award in Support of ECR,23 July 2018,"Chapman, Antony",NGBOPanel
1-5QYN1R,Prosperity Partnerships Interview Panel,24 July 2018,"Brown, Zoe",NGBOPanel
1-5QUDCH,EPSRC Physical Sciences - July 2018,26 July 2018,"How, Rebecca",NGBOPanel
1-5R8YDJ,HT Investigator-led Panel Meeting - Aug 2018,01 August 2018,"Freeman, Katherine",NGBOPanel
1-5DQRDA,Engineering Prioritisation Panel Meeting 7 and 8 August 2018,07 August 2018,"Cooper, Nicholas",NGBOPanel
1-5GBE7F,Programme Grant Outlines - 14 August 2018,13 August 2018,"Robinson, Josie",NGBOPanel
1-63B57I,Materials Beamline Facility,23 August 2018,"Bowman, Kate",NGBOPanel
1-630HUP,Physical Sciences Database,28 August 2018,"Ghaffar, Talit",NGBOPanel
1-5LEOSJ,Programme Grant Interviews - 29 and 30 August 2018 (ICT),28 August 2018,"Luqmani, Adam",NGBOPanel
1-601B7O,Eng Fellowship Interviews Sept 2018,03 September 2018,"Leithall, Rebecca",NGBOPanel
1-5LF3MA,EPSRC ICT Prioritisation Panel September 2018,04 September 2018,"Birch, Nigel",NGBOPanel
1-6A5QJ5,ICT and DE Fellowship Interviews 5 and 6 September 2018,04 September 2018,"Holbourn, Joanne",NGBOPanel
1-5TWYU8,EPSRC Mathematical Sciences Prioritisation Panel September 2018,05 September 2018,"Robinson, Thomas",NGBOPanel
1-5OTFRB,EPSRC Physical Sciences - September 2018,12 September 2018,"How, Rebecca",NGBOPanel
1-622833,UK Japan Civil Nuclear Research Programme Phase 5,14 September 2018,"Mico Egea, Victoria",NGBOPanel
1-5REMG7,EPSRC Strategic Equipment Outlines September 2018,26 September 2018,"Higlett, Claire",NGBOPanel
1-5BT256,Programme Grant Interviews - 26 and 27 September 2018 (Element),26 September 2018,"Paul, Shyeni",NGBOPanel
1-6DGVVD,Decarb Transport,30 September 2018,,NGBOPanel
1-5DQRDY,Engineering Prioritisation Panel Meeting 3 and 4 October 2018,03 October 2018,"Massung, Elaine",NGBOPanel
1-5GBE9J,Programme Grant Outlines - 9 October 2018,08 October 2018,"Patel, Ruqaiyah",NGBOPanel
1-5OHD6S,ISCF Prospering from Energy Revolution,09 October 2018,"Davies, Gerard",NGBOPanel
1-5MBZ25,EPSRC Physical Sciences Fellowship Interview Panel 17 October 2018,16 October 2018,"Tarplee, Mark",NGBOPanel
1-5RILTG,UK-China Low Carbon Manufacturing,22 October 2018,"Paul, Shyeni",NGBOPanel
1-5RJCIC,EPSRC Physical Sciences - October 2018,24 October 2018,"Roworth, Joshua",NGBOPanel
1-6CO7JR,SSI Phase 3,24 October 2018,"McAlister, William",NGBOPanel
1-5YM608,UKRI Creative Circular Plastic,29 October 2018,"Bowman, Kate",NGBOPanel
1-6BZFHN,Manufacturing Hubs 2018 - Sift,29 October 2018,"Davies, Gerard",NGBOPanel
1-5WRUX9,HT Investigator-led Panel Meeting - October 2018,30 October 2018,"Reading, Kate",NGBOPanel
1-64XT77,Programme Grant Interviews - 31 October 2018 (PS),31 October 2018,"Ghaffar, Talit",NGBOPanel
1-6GB4HP,UKRI Centres for Doctoral Training AI Interview Panel T – November 2018,07 November 2018,"Barclay, Michael",NGBOPanel
1-6GB48F,EPSRC Centres for Doctoral Training Interview Panel K – November 2018,07 November 2018,"Tarplee, Mark",NGBOPanel
1-6GB4IP,UKRI Centres for Doctoral Training AI Interview Panel U – November 2018,07 November 2018,"Lascelles, Michelle",NGBOPanel
1-6GB4BF,EPSRC Centres for Doctoral Training Interview Panel N – November 2018,07 November 2018,"Tiwari, Sushma",NGBOPanel
1-6GBEKT,UKRI Centres for Doctoral Training AI Interview Panel V – November 2018,07 November 2018,"Gilvin, Ellie",NGBOPanel
1-6GB47F,EPSRC Centres for Doctoral Training Interview Panel J – November 2018,07 November 2018,"Higlett, Claire",NGBOPanel
1-6GB42V,EPSRC Centres for Doctoral Training Interview Panel F – November 2018,07 November 2018,"Larmour, Iain",NGBOPanel
1-6GB44V,EPSRC Centres for Doctoral Training Interview Panel H – November 2018,07 November 2018,"Paul, Shyeni",NGBOPanel
1-6GB4EF,EPSRC Centres for Doctoral Training Interview Panel Q – November 2018,07 November 2018,"Davis, Luke",NGBOPanel
1-6GB4DF,EPSRC Centres for Doctoral Training Interview Panel P – November 2018,07 November 2018,"Soulsby, Susan",NGBOPanel
1-6GB4CF,EPSRC Centres for Doctoral Training Interview Panel O – November 2018,07 November 2018,"Chapman, Antony",NGBOPanel
1-6GBELT,UKRI Centres for Doctoral Training AI Interview Panel W – November 2018,07 November 2018,"Patel, Ruqaiyah",NGBOPanel
1-6GB46F,EPSRC Centres for Doctoral Training Interview Panel I – November 2018,07 November 2018,"Dunn, Katharine",NGBOPanel
1-6GB3UL,EPSRC Centres for Doctoral Training Interview Panel C – November 2018,07 November 2018,"Van de Locht, Renee",NGBOPanel
1-6GB4FF,EPSRC Centres for Doctoral Training Interview Panel R – November 2018,07 November 2018,"Hanlon, Tracy",NGBOPanel
1-6GB4GP,EPSRC Centres for Doctoral Training Interview Panel S – November 2018,07 November 2018,"Mico Egea, Victoria",NGBOPanel
1-6GB41V,EPSRC Centres for Doctoral Training Interview Panel E – November 2018,07 November 2018,"Dowle, Miriam",NGBOPanel
1-6GB40V,EPSRC Centres for Doctoral Training Interview Panel D – November 2018,07 November 2018,"Carr, Wendy",NGBOPanel
1-6GB43V,EPSRC Centres for Doctoral Training Interview Panel G – November 2018,07 November 2018,"Cooper, Nick",NGBOPanel
1-6GB4AF,EPSRC Centres for Doctoral Training Interview Panel M – November 2018,07 November 2018,"Bailey, Richard",NGBOPanel
1-6GB49F,EPSRC Centres for Doctoral Training Interview Panel L – November 2018,07 November 2018,"Freeman, Katherine",NGBOPanel
1-623HZO,EPSRC Centres for Doctoral Training Interview Panel A – November 2018,07 November 2018,"Keys, Tracy",NGBOPanel
1-6GB3S9,EPSRC Centres for Doctoral Training Interview Panel B – November 2018,07 November 2018,"Balgobin, Sinead",NGBOPanel
1-6BZUV2,Dark Fibre National Research Facility,12 November 2018,"Gilvin, Ellie",NGBOPanel
1-5JXF5O,Manufacturing Hubs 2018 - Interviews,12 November 2018,"Davies, Gerard",NGBOPanel
1-6HLRB4,QT Hub outline panel,19 November 2018,"Hunt, Helen",NGBOPanel
1-6DU3W6,ISCF TC Research Leadership,20 November 2018,"Hanlon, Tracy",NGBOPanel
1-5REMGG,EPSRC Strategic Equipment Interview Panel November 2018,22 November 2018,"Chapman, Antony",NGBOPanel
1-5ECB23,EPSRC ICT Prioritisation Panel November 2018,26 November 2018,"Van de Locht, Renee",NGBOPanel
1-5XV2KZ,EPSRC Mathematical Sciences Prioritisation Panel November 2018,28 November 2018,"McDonnell, Laura",NGBOPanel
1-64SFK5,EPSRC Physical Sciences - December 2018,05 December 2018,"Channell, Jennifer",NGBOPanel
1-5DQREW,Engineering Prioritisation Panel Meeting 6 and 7 December 2018,06 December 2018,"Massung, Elaine",NGBOPanel
1-60WYMN,UK Energy Research Centre Phase 4,10 December 2018,"Cain, Jasmine",NGBOPanel
1-5GBE9Z,Programme Grant Outlines - 11 December 2018,11 December 2018,"Patel, Ruqaiyah",NGBOPanel
1-6ISMUK,SDTaP Research Hub Interview Panel,18 December 2018,"Dowle, Miriam",NGBOPanel
1-5REMHD,EPSRC Strategic Equipment Outlines Jan 2019,08 January 2019,"McQuitty, Ruth",NGBOPanel
1-6HG5K9,Adventurous Manufacturing Outline,17 January 2019,"Davies, Gerard",NGBOPanel
1-5LF3NS,EPSRC ICT Prioritisation Panel January 2019,17 January 2019,"Barclay, Michael",NGBOPanel
1-6RM2EJ,EPSRC Mathematical Sciences Fellowship Interviews January 2019,23 January 2019,"Robinson, Thomas",NGBOPanel
1-62Z46C,EPSRC Physical Sciences - January 2019,24 January 2019,"Greenop, Rosanna",NGBOPanel
1-6KGF5L,Engineering Fellowship Interview Panel Meeting,29 January 2019,"Cain, Jasmine",NGBOPanel
1-6ASLMJ,HT Investigator-led Panel Meeting - Jan 2019,31 January 2019,"Shuttleworth, Timothy",NGBOPanel
1-5Z30HX,Healthcare Impact Partnership February 2019,05 February 2019,"Freeman, Katherine",NGBOPanel
1-6NZDR0,Engineering Prioritisation Panel Meeting 6 and 7 February 2019,06 February 2019,"Macklyne, Heather",NGBOPanel
1-628A0J,Digital Economy Investigator-led Research Projects 12 February 2019,12 February 2019,"Morgan, Jason",NGBOPanel
1-6BP5TV,Programme Grant Outlines - 12 February 2019,12 February 2019,"Patel, Ruqaiyah",NGBOPanel
1-6HG5OO,Adventurous Manufacturing Interview K,13 February 2019,"Paul, Shyeni",NGBOPanel
1-75P0L0,Adventurous Manufacturing Interview R,13 February 2019,"Davies, Gerard",NGBOPanel
1-6RSJ5J,Collaborative Network in TIPS,15 February 2019,"Dowle, Miriam",NGBOPanel
1-6D1749,Programme Grant Interviews - 19 February 2019 (ICT),19 February 2019,"Patel, Ruqaiyah",NGBOPanel
1-6F26H5,EUED Tech February 2019,19 February 2019,"Cooper, Nick",NGBOPanel
1-6PTX52,EPSRC Physical Sciences Fellowship Interview Panel 27 and 28 February 2019,27 February 2019,"Tarplee, Mark",NGBOPanel
