panel_id,panel_type,name,organisation,position
4892,Panel,Dr D Pryde,Neusentis (Pfizer),Panel Member
4892,Panel,Dr T Slater,IXC UK,Panel Member
4892,Panel,Professor PGR Smith,University of Southampton,Panel Member
4892,Panel,Mr David Mahoney,Engineering and Physical Sciences Research Council,Panel Contact
4904,Panel,Professor J Girkin,"Durham, University of",Panel Chairperson
4904,Panel,Dr T Gardiner,National Physical Laboratory,Panel Member
4904,Panel,Mr J Gill,National Physical Laboratory,Panel Member
4904,Panel,Miss T Goodman,National Physical Laboratory,Panel Member
4904,Panel,Dr A Knight,National Physical Laboratory,Panel Member
4904,Panel,Dr N McCormick,National Physical Laboratory,Panel Member
4904,Panel,Dr S Reilly,National Physical Laboratory,Panel Member
4904,Panel,Dr JM Williams,National Physical Laboratory,Panel Member
4904,Panel,Mr Robert Heathman,Engineering and Physical Sciences Research Council,Panel Contact
4887,Panel,Professor JW Bruce,University of Hull,Panel Chairperson
4887,Panel,Professor J Forster,University of Warwick,Panel Member
4887,Panel,Professor TA Gillespie,University of Edinburgh,Panel Member
4887,Panel,Dr Mark Bambury,Engineering and Physical Sciences Research Council,Panel Contact
4873,Panel,Professor CDF Rogers,University of Birmingham,Panel Chairperson
4873,Panel,Dr A Cripps,Buro Happold,Panel Member
4873,Panel,Professor S Ekkanath-Madathil,University of Sheffield,Panel Member
4873,Panel,Professor SJT Pollard,Cranfield University,Panel Member
4873,Panel,Professor R Williams,Swansea University,Panel Member
4873,Panel,Mrs Anne Farrow,Engineering and Physical Sciences Research Council,Panel Contact
4876,Panel,Professor N Halliwell,Loughborough University,Panel Chairperson
4876,Panel,Professor Emeritus T Childs,University of Leeds,Panel Member
4876,Panel,Professor A El Haj,University of Birmingham,Panel Member
4876,Panel,Professor GA Fairhall,National Nuclear Laboratory,Panel Member
4876,Panel,Professor M Jolly,Cranfield University,Panel Member
4876,Panel,Dr Derek Gillespie,Engineering and Physical Sciences Research Council,Panel Contact
4899,Panel,Professor J Gregg,Queen's University of Belfast,Panel Chairperson
4899,Panel,Professor SJ Bending,University of Bath,Panel Member
4899,Panel,Professor TS Jones,University of Birmingham,Panel Member
4899,Panel,Dr EC Smith,Cambridge Display Technology Ltd (CDT),Panel Member
4899,Panel,Dr Jonathan Williams,Engineering and Physical Sciences Research Council,Panel Contact
4919,Panel,Professor T Unwin,"Royal Holloway, Univ of London",Panel Chairperson
4919,Panel,Professor S Benford,University of Nottingham,Panel Member
4919,Panel,Professor D Broomhead,"University of Manchester, The",Panel Member
4919,Panel,Professor K Dholakia,University of St Andrews,Panel Member
4919,Panel,Professor EAH Hall,University of Cambridge,Panel Member
4919,Panel,Professor A Mulholland,University of Bristol,Panel Member
4919,Panel,Miss Samantha Madden,Engineering and Physical Sciences Research Council,Panel Contact
4888,Panel,Dr H Stitt,Johnson Matthey,Panel Chairperson
4888,Panel,Professor B Davis,University of Oxford,Panel Member
4888,Panel,Professor H Fielding,UCL,Panel Member
4888,Panel,Dr I McConvey,McConvey Consultants Ltd,Panel Member
4888,Panel,Professor S Meech,University of East Anglia,Panel Member
4888,Panel,Professor DJ Procter,"University of Manchester, The",Panel Member
4888,Panel,Professor P Scott,University of Warwick,Panel Member
4888,Panel,Dr Claire Higlett,Engineering and Physical Sciences Research Council,Panel Contact
4884,Panel,Professor S Evans,University of Cambridge,Panel Chairperson
4884,Panel,Dr RSJ Corran,Rolls-Royce Plc (UK),Panel Member
4884,Panel,Professor F A Duck,University of Bath,Panel Member
4884,Panel,Dr R Katebi,University of Strathclyde,Panel Member
4884,Panel,Professor KE Kirwan,University of Warwick,Panel Member
4884,Panel,Professor X Luo,University of Glasgow,Panel Member
4884,Panel,Professor A Peyton,"University of Manchester, The",Panel Member
4884,Panel,Professor XY Xu,Imperial College London,Panel Member
4884,Panel,Dr Sophie Oldham,Engineering and Physical Sciences Research Council,Panel Contact
4903,Panel,Professor R Cooper OBE,Lancaster University,Panel Chairperson
4903,Panel,Professor T Allen,Local Government Group,Panel Member
4903,Panel,Professor S Benford,University of Nottingham,Panel Member
4903,Panel,Professor L Bull,University of the West of England,Panel Member
4903,Panel,Professor P Cowley,Quarndon,Panel Member
4903,Panel,Professor D Infield,University of Strathclyde,Panel Member
4903,Panel,Professor PG Stewart,University of Derby,Panel Member
4903,Panel,Professor J Tah,Oxford Brookes University,Panel Member
4903,Panel,Dr N Thorpe,Newcastle University,Panel Member
4903,Panel,Dr David Holtum,Engineering and Physical Sciences Research Council,Panel Contact
4867,Panel,Professor G Hutchings,Cardiff University,Panel Chairperson
4867,Panel,Professor JT Costello,Dublin City University,Panel Member
4867,Panel,Professor PAJ de Groot,University of Southampton,Panel Member
4867,Panel,Professor JSO Evans,"Durham, University of",Panel Member
4867,Panel,Professor JM Williams,University of Bath,Panel Member
4867,Panel,Ms Alexandra Peden,Engineering and Physical Sciences Research Council,Panel Contact
4920,Panel,Professor Sir DJ Wallace,University of Cambridge,Panel Chairperson
4920,Panel,Professor P Richmond,,Panel Member
4920,Panel,Professor H Ruskin,Dublin City University,Panel Member
4920,Panel,Professor MM Telo Da Gama,University of Lisbon,Panel Member
4920,Panel,Professor S Walby,"City, University of London",Panel Member
4920,Panel,Dr Gavin Salisbury,Engineering and Physical Sciences Research Council,Panel Contact
4924,Panel,Dr J Carey,GlaxoSmithKline plc (GSK),Panel Chairperson
4924,Panel,Mr D Entwistle,Pfizer,Panel Member
4924,Panel,Dr D Gill,AstraZeneca,Panel Member
4924,Panel,Dr J Hayler,Novartis,Panel Member
4924,Panel,Dr Gareth Buchanan,Engineering and Physical Sciences Research Council,Panel Contact
4889,Panel,Professor S B Furber,"University of Manchester, The",Panel Chairperson
4889,Panel,Dr C Allison,University of St Andrews,Panel Member
4889,Panel,Professor SA Brewster,University of Glasgow,Panel Member
4889,Panel,Professor C Cowan,Queen's University of Belfast,Panel Member
4889,Panel,Professor G Kendall,University of Nottingham,Panel Member
4889,Panel,Dr G McAllister,University of Sussex,Panel Member
4889,Panel,Professor RJ Nicholas,University of Oxford,Panel Member
4889,Panel,Professor M O'Boyle,University of Edinburgh,Panel Member
4889,Panel,Professor KG Paterson,"Royal Holloway, Univ of London",Panel Member
4889,Panel,Dr V Tamma,University of Liverpool,Panel Member
4889,Panel,Dr BC Thomsen,Microsoft,Panel Member
4889,Panel,Dr M Ward,Birmingham City University,Panel Member
4889,Panel,Dr Cora O'Reilly,Engineering and Physical Sciences Research Council,Panel Contact
4896,Panel,Professor AC Cocks,University of Oxford,Panel Chairperson
4896,Panel,Professor J Austin,University of York,Panel Member
4896,Panel,Professor JA Kilner,Imperial College London,Panel Member
4896,Panel,Professor C Parini,Queen Mary University of London,Panel Member
4896,Panel,Miss Katie Daniel,Engineering and Physical Sciences Research Council,Panel Contact
4929,Panel,Professor PD Storey,"University of Manchester, The",Panel Chairperson
4929,Panel,Professor B Ainsworth,"University of Manchester, The",Panel Member
4929,Panel,Dr C Fazio,Karlsruhe Institute of Technology (KIT),Panel Member
4929,Panel,Miss Samantha Riches,Engineering and Physical Sciences Research Council,Panel Contact
4890,Panel,Professor C Rielly,Loughborough University,Panel Chairperson
4890,Panel,Professor G Asher,University of Nottingham,Panel Member
4890,Panel,Professor S Hochgreb,University of Cambridge,Panel Member
4890,Panel,Professor D Langford,Glasgow Caledonian University,Panel Member
4890,Panel,Dr T Malik,,Panel Member
4890,Panel,Professor P Mawby,University of Warwick,Panel Member
4890,Panel,Professor C Noakes,University of Leeds,Panel Member
4890,Panel,Professor R Ocone,Heriot-Watt University,Panel Member
4890,Panel,Professor JM Preston,University of Southampton,Panel Member
4890,Panel,Professor T Rossetto,UCL,Panel Member
4890,Panel,Professor M Simmons,University of Birmingham,Panel Member
4890,Panel,Professor M Soutsos,Queen's University of Belfast,Panel Member
4890,Panel,Dr Tracy Hanlon,Engineering and Physical Sciences Research Council,Panel Contact
4927,Panel,Mr AJ Rachwal,,Panel Chairperson
4927,Panel,Professor M Edge,Private Address,Panel Member
4927,Panel,Professor S Green,University of Reading,Panel Member
4927,Panel,Professor R Nicholson,Edward Cullinan Architects,Panel Member
4927,Panel,Professor AJ Saul,University of Sheffield,Panel Member
4927,Panel,Professor E Shove,Lancaster University,Panel Member
4927,Panel,Ms C Smith,Independent Consultant,Panel Member
4927,Panel,Professor K Soga,Regents of the Univ California Berkeley,Panel Member
4927,Panel,Professor D Ulph,University of St Andrews,Panel Member
4927,Panel,Mr R Venables,,Panel Member
4927,Panel,Dr Caroline Batchelor,Engineering and Physical Sciences Research Council,Panel Contact
4905,Panel,Professor P Wright,Newcastle University,Panel Chairperson
4905,Panel,Professor J Barton,University of Bristol,Panel Member
4905,Panel,Professor J Cooper,University of Glasgow,Panel Member
4905,Panel,Professor G Hayward,University of Strathclyde,Panel Member
4905,Panel,Professor M Jolly,Cranfield University,Panel Member
4905,Panel,Professor AW Lloyd,University of Brighton,Panel Member
4905,Panel,Ms SA MacKenzie,University of Strathclyde,Panel Member
4905,Panel,Professor CA McMahon,University of Bristol,Panel Member
4905,Panel,Dr W Nice,Rolls-Royce Plc (UK),Panel Member
4905,Panel,Dr T Slack,Airbus Group Limited,Panel Member
4905,Panel,Professor P Vadgama,Queen Mary University of London,Panel Member
4905,Panel,Professor RK Wilcox,University of Leeds,Panel Member
4905,Panel,Professor RJ Young,"University of Manchester, The",Panel Member
4905,Panel,Dr Louise Tillman,Engineering and Physical Sciences Research Council,Panel Contact
4906,Panel,Professor A Etheridge,University of Oxford,Panel Chairperson
4906,Panel,Professor C Andrieu,University of Bristol,Panel Member
4906,Panel,Professor J Beasley,Brunel University London,Panel Member
4906,Panel,Professor K Buzzard,Imperial College London,Panel Member
4906,Panel,Professor C Chu,"Durham, University of",Panel Member
4906,Panel,Professor P Duck,"University of Manchester, The",Panel Member
4906,Panel,Professor G Gibson,Heriot-Watt University,Panel Member
4906,Panel,Professor M Nazarov,University of York,Panel Member
4906,Panel,Dr A Ramage,University of Strathclyde,Panel Member
4906,Panel,Professor JC Robinson,University of Warwick,Panel Member
4906,Panel,Professor S Stevens,University of East Anglia,Panel Member
4906,Panel,Dr JA Valiente Kroon,Queen Mary University of London,Panel Member
4906,Panel,Professor J Zimmer,Technical University of Munich,Panel Member
4906,Panel,Dr Mark Bambury,Engineering and Physical Sciences Research Council,Panel Contact
4921,Panel,Professor A Harrison,Diamond Light Source,Panel Chairperson
4921,Panel,Professor AJ Bell,University of Leeds,Panel Member
4921,Panel,Professor DC Braddock,Imperial College London,Panel Member
4921,Panel,Professor AN Cammidge,University of East Anglia,Panel Member
4921,Panel,Dr D Collison,"University of Manchester, The",Panel Member
4921,Panel,Professor G Cooke,University of Glasgow,Panel Member
4921,Panel,Dr J Couves,BP,Panel Member
4921,Panel,Professor T Gallagher,University of Bristol,Panel Member
4921,Panel,Professor C Greaves,University of Birmingham,Panel Member
4921,Panel,Dr SA Hayes,University of Sheffield,Panel Member
4921,Panel,Dr K Izod,Newcastle University,Panel Member
4921,Panel,Professor NJ Mason,University of Kent,Panel Member
4921,Panel,Professor M Skolnick,University of Sheffield,Panel Member
4921,Panel,Professor WE Smith,University of Strathclyde,Panel Member
4921,Panel,Dr Gareth Buchanan,Engineering and Physical Sciences Research Council,Panel Contact
4900,Panel,Professor ID Williams,Queen's University of Belfast,Panel Chairperson
4900,Panel,Professor AJ Bain,UCL,Panel Member
4900,Panel,Dr A Beige,University of Leeds,Panel Member
4900,Panel,Professor AJ Bell,University of Leeds,Panel Member
4900,Panel,Dr R Coldea,University of Oxford,Panel Member
4900,Panel,Professor SL Cornish,"Durham, University of",Panel Member
4900,Panel,Professor T Gallagher,University of Bristol,Panel Member
4900,Panel,Professor D Jaroszynski,University of Strathclyde,Panel Member
4900,Panel,Professor P McClintock,Lancaster University,Panel Member
4900,Panel,Professor S Scheel,Rostock University,Panel Member
4900,Panel,Professor M Skolnick,University of Sheffield,Panel Member
4900,Panel,Mr Martin Sweet,Engineering and Physical Sciences Research Council,Panel Contact
4893,Panel,Professor IP Parkin,UCL,Panel Chairperson
4893,Panel,Professor NL Allan,University of Bristol,Panel Member
4893,Panel,Professor AJ Bell,University of Leeds,Panel Member
4893,Panel,Dr K De Groot,University of Southampton,Panel Member
4893,Panel,Professor T Gallagher,University of Bristol,Panel Member
4893,Panel,Professor DP Hampshire,"Durham, University of",Panel Member
4893,Panel,Dr JO Maclean,University of Nottingham,Panel Member
4893,Panel,Professor C Sammon,Sheffield Hallam University,Panel Member
4893,Panel,Dr J Schilling,Queen's University of Belfast,Panel Member
4893,Panel,Professor M Skolnick,University of Sheffield,Panel Member
4893,Panel,Professor PA Thomas,University of Warwick,Panel Member
4893,Panel,Professor R Ulijn,City University of New York,Panel Member
4893,Panel,Dr Natalie Stear,Engineering and Physical Sciences Research Council,Panel Contact
4891,Panel,Professor FE Burstall,University of Bath,Panel Chairperson
4891,Panel,Professor PA Clarkson,University of Kent,Panel Member
4891,Panel,Professor V Isham,UCL,Panel Member
4891,Panel,Professor R Kerswell,University of Cambridge,Panel Member
4891,Panel,Professor M Levitin,University of Reading,Panel Member
4891,Panel,Dr PC Matthews,University of Nottingham,Panel Member
4891,Panel,Professor R Sharp,University of Warwick,Panel Member
4891,Panel,Dr Vivienne Blackstone,Engineering and Physical Sciences Research Council,Panel Contact
4937,Panel,Mrs A Farrow,EPSRC,Panel Chairperson
4937,Panel,Dr K Blaney,EPSRC,Panel Member
4937,Panel,Miss K Daniel,EPSRC,Panel Member
4937,Panel,Dr T Ghaffar,EPSRC,Panel Member
4937,Panel,Dr D Gillespie,EPSRC,Panel Member
4937,Panel,Mr T Headen,EPSRC,Panel Member
4937,Panel,Dr S Kemp,EPSRC,Panel Member
4937,Panel,Ms A Peden,EPSRC,Panel Member
4937,Panel,Dr G Salisbury,EPSRC,Panel Member
4937,Panel,Dr N Stear,EPSRC,Panel Member
4937,Panel,Mrs Anne Farrow,Engineering and Physical Sciences Research Council,Panel Contact
4907,Panel,Professor M Charlton,Swansea University,Panel Chairperson
4907,Panel,Professor D Atkinson,"Durham, University of",Panel Member
4907,Panel,Dr V Boyer,University of Birmingham,Panel Member
4907,Panel,Professor RA Cairns,University of St Andrews,Panel Member
4907,Panel,Professor A Cross,University of Strathclyde,Panel Member
4907,Panel,Professor SN Fisher,Lancaster University,Panel Member
4907,Panel,Professor JP Garrahan,University of Nottingham,Panel Member
4907,Panel,Professor S Langridge,STFC Laboratories (Grouped),Panel Member
4907,Panel,Professor CF McConville,RMIT University,Panel Member
4907,Panel,Professor R Oulton,University of Bristol,Panel Member
4907,Panel,Professor W Poon,University of Edinburgh,Panel Member
4907,Panel,Dr A Umerski,Open University,Panel Member
4907,Panel,Professor H Wilson,University of York,Panel Member
4907,Panel,Dr Anne-Louise Holloway,Engineering and Physical Sciences Research Council,Panel Contact
4936,Panel,Dr T Ghaffar,EPSRC,Panel Chairperson
4936,Panel,Dr K Blaney,EPSRC,Panel Member
4936,Panel,Miss K Daniel,EPSRC,Panel Member
4936,Panel,Mrs A Farrow,EPSRC,Panel Member
4936,Panel,Dr D Gillespie,EPSRC,Panel Member
4936,Panel,Mr T Headen,EPSRC,Panel Member
4936,Panel,Dr S Kemp,EPSRC,Panel Member
4936,Panel,Ms A Peden,EPSRC,Panel Member
4936,Panel,Dr G Salisbury,EPSRC,Panel Member
4936,Panel,Dr N Stear,EPSRC,Panel Member
4936,Panel,Dr Talit Ghaffar,Engineering and Physical Sciences Research Council,Panel Contact
4934,Panel,Mr A Harrison,Private Address,Panel Chairperson
4934,Panel,Professor D McAuley,University of Nottingham,Panel Member
