panel_id,panel_type,panel_name,panel_date,panel_contact
1-4BZ066,NGBOPanel,EPSRC Strategic Equipment Interview March Panel,2017-03-27,"Chapman, Antony"
1-41M0X1,NGBOPanel,New Approaches to Data Science Outline Panel 30 March 2017,2017-03-30,"Dowle, Miriam"
1-4FV5HW,NGBOPanel,Vaccines Manufacturing Research Hubs - Outlines,2017-04-03,NA
1-4B344Q,NGBOPanel,Environmental Change Challenge Fellowships - Full Proposals,2017-04-11,"Davis, Luke"
1-3Z9EQ7,NGBOPanel,Engineering Prioritisation Panel Meeting 12 April 2017,2017-04-12,"Robinson, Josie"
1-44AJJ3,NGBOPanel,EPSRC ICT Prioritisation Panel April 2017,2017-04-19,"Van de Locht, Renee"
1-4IEBL8,NGBOPanel,Programme Grant Interviews - 20 April 2017 (Physical Sciences),2017-04-19,"Jaskowska, Eleanor"
1-48S9XW,NGBOPanel,Power Electronics 2016-17 Interviews,2017-04-25,"Marshall, Vicki"
1-4BPTT5,NGBOPanel,EPSRC Physical Sciences - April 2017,2017-04-25,"Bowkett, David"
1-4KR1UF,NGBOPanel,Platform Grant Outlines 28 April 2017,2017-04-27,"Luqmani, Adam"
1-4M697R,NGBOPanel,Programme Grant Outlines 28 April 2017,2017-04-27,"Patel, Ruqaiyah"
1-4FA8NJ,NGBOPanel,Programme Grant Interviews - 17 May 2017 (Engineering),2017-05-16,"Paul, Shyeni"
1-4EEOA1,NGBOPanel,UK China ORE,2017-05-18,"Goodall, Glenn"
1-4HSY5G,NGBOPanel,Platform Grant Interviews - 23 May 2017,2017-05-22,"Luqmani, Adam"
1-4LP6X8,NGBOPanel,Research Institute in Hardware Security Interviews- Director,2017-05-23,"Dowle, Miriam"
1-46N8DH,NGBOPanel,Prosperity Partnerships Interviews,2017-05-24,"Godbold, Catherine"
1-4HRV8P,NGBOPanel,Supergen Leaders 2017,2017-05-24,"Goodall, Glenn"
1-4JYJIR,NGBOPanel,HT Investigator-led Panel Meeting - May 2017,2017-05-31,"Champion, Martin"
1-44AJKB,NGBOPanel,EPSRC ICT Prioritisation Panel June 2017,2017-06-01,"Birch, Nigel"
1-4O70PC,NGBOPanel,Joint UK China ORE,2017-06-04,"Goodall, Glenn"
1-3Z9ER0,NGBOPanel,Engineering Prioritisation Panel Meeting 6 and 7 June 2017,2017-06-06,"Balgobin, Sinead"
1-4NKSJ7,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel June 2017,2017-06-06,"Crook, Simon"
1-487R75,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel June 2017,2017-06-07,"Davis, Anke"
1-4M698A,NGBOPanel,Programme Grant Outlines 12 June 2017,2017-06-11,"Scott, Matthew"
1-4KR1UY,NGBOPanel,Platform Grant Outlines 12 June 2017,2017-06-11,"Broomsgrove, Alexander"
1-4ENYII,NGBOPanel,EPSRC Physical Sciences â€“ June 2017,2017-06-15,"Meek, Ellen"
1-4XDCV0,NGBOPanel,Strategic Package,2017-06-19,"Lawrence, Andrew"
1-4OC42M,NGBOPanel,RSE Fellowships II Outline Panel June 2017,2017-06-20,NA
1-4U686B,NGBOPanel,EPSRC Strategic Equipment Outlines - June 2017,2017-06-21,"Higlett, Claire"
1-4QHP12,NGBOPanel,EUED Champion 2017,2017-06-23,"Davis, Luke"
1-45KSMA,NGBOPanel,Healthcare Technologies Challenge Awards 28 June 2017,2017-06-28,"Champion, Martin"
1-5429AL,NGBOPanel,Nuclear Energy Universities Programme (NEUP) EPSRC/US,2017-06-29,"Ashwood, Sarah"
1-4U1EK8,NGBOPanel,UKCRIC Pump Priming Panel July 2017,2017-07-04,"Mulligan, David"
1-4GWE87,NGBOPanel,EPSRC Strategic Equipment Interview Panel July 2017,2017-07-11,"Chapman, Antony"
1-4OC7A8,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews July 2017,2017-07-18,"Moore, Katharine"
1-44AJKV,NGBOPanel,EPSRC ICT Prioritisation Panel July 2017,2017-07-19,"Scott, Matthew"
1-4IXW9H,NGBOPanel,EPSRC Physical Sciences - July 2017,2017-07-19,"Kular, Jaspreet"
1-48K62E,NGBOPanel,IRC Next Steps Core Interview,2017-07-19,"Newland, Stephanie"
1-4GXPTN,NGBOPanel,UK India Reducing Energy Demand in the Built Environment,2017-07-26,"Davis, Luke"
1-4P7E3Z,NGBOPanel,Co-Creation in ICT Research Outlines Panel,2017-07-31,"Newman, Sarah"
1-3Z9ER9,NGBOPanel,Engineering Prioritisation Panel Meeting 2 August 2017,2017-08-02,"Williams, Rebecca"
1-4U1EJN,NGBOPanel,UKCRIC Co-ordination Node Interview Panel Aug 2017,2017-08-07,"Broomsgrove, Alexander"
1-50M1GR,NGBOPanel,EPSRC/ETI Centre for Sustainable Road Freight,2017-08-07,"Davis, Luke"
1-4M6993,NGBOPanel,Programme Grant Outlines 15 August 2017,2017-08-14,NA
1-4PS6TM,NGBOPanel,Programme Grant Interviews - 4 September 2017 (ICT),2017-09-03,"Scott, Matthew"
1-2JJUW5,NGBOPanel,Eng Fellowship Interviews Sept 2017,2017-09-05,"Sprickerhof, Jakob"
1-44AJLF,NGBOPanel,EPSRC ICT Prioritisation Panel Sept 2017,2017-09-05,"Birch, Nigel"
1-4PR1ZY,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel September 2017,2017-09-06,"Moore, Katharine"
1-4W9JAH,NGBOPanel,EPSRC ICT and DE Fellowship Interviews 7 and 8 Sept 2017,2017-09-06,"Gilvin, Ellie"
1-4T9KMB,NGBOPanel,SEE-PER Panel,2017-09-08,NA
1-4NH8H6,NGBOPanel,Future Vaccines Manufacturing Hub,2017-09-08,"Williams, Rebecca"
1-51RD2Q,NGBOPanel,ISCF Institute Interviews - 8th September 2017,2017-09-08,"Craig, Derek"
1-4TER6P,NGBOPanel,HT Investigator-led Panel Meeting - September 2017,2017-09-11,"Newland, Stephanie"
1-4TKIV1,NGBOPanel,UK Japan Civil Nuclear Energy Collaboration Phase 4,2017-09-12,"Bateman, Neil"
1-4MOFW6,NGBOPanel,EPSRC Mathematical Sciences Infrastructure Interviews,2017-09-13,"Erat, Michele"
1-4E6TK3,NGBOPanel,EPSRC Physical Sciences - September 2017,2017-09-13,"Birse, Sally"
1-4FQNTQ,NGBOPanel,Healthcare Technologies Challenge Awards 2 Interviews (Panel A) September 2017,2017-09-18,"Farrow, Anne"
1-4ZY7U1,NGBOPanel,Healthcare Technologies Challenge Awards 2 Interviews (Panel B) September 2017,2017-09-18,"Larmour, Iain"
1-4SSWIR,NGBOPanel,ISCF - Robotics and Artificial Intelligence Hub Full Bids Panel Meeting,2017-09-18,"Visavadia, Rhia"
1-4HSY5P,NGBOPanel,Platform Grant Interviews - 20 September 2017,2017-09-19,"Broomsgrove, Alexander"
1-4LH2XA,NGBOPanel,Research Institute in Hardware Security - Research Projects,2017-09-22,"Dowle, Miriam"
1-4YV162,NGBOPanel,Engineering for a Prosperous Nation Outline Panel,2017-09-26,"Davis, Luke"
1-53T5H7,NGBOPanel,EPSRC Strategic Outlines â€“ September 2017,2017-09-26,"Higlett, Claire"
1-4VM7L2,NGBOPanel,EPSRC RSE Fellowship Panel October 2017,2017-10-02,"Freeman, Katherine"
1-3Z9ERS,NGBOPanel,Engineering Prioritisation Panel Meeting 4 October 2017,2017-10-04,"Robinson, Josie"
1-4QWMUA,NGBOPanel,UK-India Civil Nuclear Phase 4,2017-10-04,"Patel, Ruqaiyah"
1-4KK6QZ,NGBOPanel,New Approaches to Data Science Interviews 9 and 10 October 2017,2017-10-09,"Barclay, Michael"
1-4M699C,NGBOPanel,Programme Grant Outlines 11 October 2017,2017-10-10,NA
1-59AME1,NGBOPanel,University Defence Research Collaboration Call Outlines,2017-10-16,"Birch, Nigel"
1-4UFJLS,NGBOPanel,DE NetworkPlus Outlines,2017-10-17,"Tansley, Claire"
1-4NKSJG,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel October 2017,2017-10-17,NA
1-54Z1MS,NGBOPanel,Engineering for a Prosperous Nation Interview Panel - Resilient,2017-10-18,"Cooper, Nick"
1-54NNQQ,NGBOPanel,Engineering for a Prosperous Nation Interview Panel - Productive,2017-10-18,"Ward, Michael"
1-54Z1MJ,NGBOPanel,Engineering for a Prosperous Nation Interview Panel - Healthy,2017-10-18,"Broomsgrove, Alexander"
1-54Z1N1,NGBOPanel,Engineering for a Prosperous Nation Interview Panel - Connected,2017-10-19,"Massung, Elaine"
1-4NC4WP,NGBOPanel,EPSRC Physical Sciences - October 2017,2017-10-25,"Tarplee, Mark"
1-4USCZB,NGBOPanel,Human-like Computing Interviews,2017-10-31,"Birch, Nigel"
1-51CBP4,NGBOPanel,EPSRC RSE Fellowship Interview Panel October November 2017,2017-10-31,"Freeman, Katherine"
1-4WP4M3,NGBOPanel,Programme Grant Interviews - 1 November 2017 (Engineering),2017-11-01,"Patel, Ruqaiyah"
1-4WL0OP,NGBOPanel,Programme Grant Interviews - 7 and 8 November 2017 (Physical Sciences),2017-11-07,"Angus-Smyth, Anna"
1-4KT840,NGBOPanel,"EPSRC GCRF Diagnostics, Prosthetics and Orthotics panel November 2017",2017-11-14,"Blackstone, Vivienne"
1-4HJ4ZL,NGBOPanel,Manufacturing Fellowships 6,2017-11-16,"Davies, Gerard"
1-54VEJW,NGBOPanel,Manufacturing Prioritisation Panel - Nov 2017,2017-11-21,"Paul, Shyeni"
1-44AJMJ,NGBOPanel,EPSRC ICT Prioritisation Panel Nov 2017,2017-11-27,"Cadman, Laura"
1-5EDIV3,NGBOPanel,EPSRC UKRI Innovation Fellowships Outlines Panel B November 2017,2017-11-28,"Williams, Rebecca"
1-50BY3R,NGBOPanel,EPSRC UKRI Innovation Fellowships Outlines Panel A November 2017,2017-11-28,"Luqmani, Adam"
1-4PVKFI,NGBOPanel,High-Field NMR for Physical and Life Sciences,2017-11-29,"Chapman, Antony"
1-5EWYBZ,NGBOPanel,EPSRC UKRI Innovation Fellowships Outlines Panel D November 2017,2017-11-29,"Williams, Rebecca"
1-5EDIWA,NGBOPanel,EPSRC UKRI Innovation Fellowships Outlines Panel C November 2017,2017-11-29,"Luqmani, Adam"
1-4Q98BC,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel November 2017,2017-11-29,"Taylor, Jan"
1-50Q6V4,NGBOPanel,Inclusion Matters,2017-12-04,"Bailey, Paula"
1-51UK8I,NGBOPanel,EPSRC Strategic Equipment Resource December 2017,2017-12-05,NA
1-51UK87,NGBOPanel,EPSRC Strategic Equipment Interview Panel December 2017 (2),2017-12-06,"Chapman, Antony"
1-51RCL5,NGBOPanel,EPSRC Strategic Equipment Interview Panel December 2017 (1),2017-12-06,"Higlett, Claire"
1-51HMA5,NGBOPanel,Engineering Prioritisation Panel Meeting 6 December 2017,2017-12-06,"Robinson, Josie"
1-529MWS,NGBOPanel,IRC TTD 2017 Outline Panel,2017-12-12,"Newland, Stephanie"
1-4M699L,NGBOPanel,Programme Grant Outlines 12 December 2017,2017-12-12,"Scott, Matthew"
1-4J3MY7,NGBOPanel,EPSRC Physical Sciences - December 2017,2017-12-13,"Hill, Nyree"
1-5FVGIB,NGBOPanel,EPSRC Strategic Equipment Outlines Jan 2018,2018-01-04,"Higlett, Claire"
1-44AJN3,NGBOPanel,EPSRC ICT Prioritisation Panel Jan 2018,2018-01-11,"Scott, Matthew"
1-51GXYK,NGBOPanel,EPSRC EUED Champion 2017,2018-01-19,"Davis, Luke"
1-57RCIA,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews January 2018,2018-01-23,"Moore, Katharine"
1-53BLM8,NGBOPanel,Platform Grant Interviews - 23 and 24 January 2018,2018-01-23,"Luqmani, Adam"
1-51ZRQF,NGBOPanel,EPSRC Physical Sciences - January 2018,2018-01-24,"Cooke, Susannah"
1-4Y6TMO,NGBOPanel,UK Catalysis Hub Next Steps Funding Interviews,2018-01-25,"Ghaffar, Talit"
1-51D1ZW,NGBOPanel,Eng Fellowship Interviews Jan 2018,2018-01-30,"Cooper, Nick"
1-4ZGUM8,NGBOPanel,HT Investigator-led Panel Meeting - January 2018,2018-01-30,"Reading, Kate"
1-4TO24I,NGBOPanel,High End Computing Consortia Call 2017,2018-02-01,"McAlister, William"
1-4PH6WZ,NGBOPanel,ICT  Cross-Disciplinarity and Co-Creation,2018-02-06,"Newman, Sarah"
1-499XK5,NGBOPanel,Engineering Prioritisation Panel Meeting 7 and 8 February 2018,2018-02-07,"Bent, Elizabeth"
1-4UVTVB,NGBOPanel,GCRF 3 - Energy Networks Call,2018-02-07,"Bateman, Neil"
1-4M699U,NGBOPanel,Programme Grant Outlines 12 February 2018,2018-02-13,"Luqmani, Adam"
1-4X9I06,NGBOPanel,Programme Grant Interviews - 14 February 2018 (Maths),2018-02-14,"Moore, Katharine"
1-5CC217,NGBOPanel,ASD - NetworkPlus,2018-02-14,"Coles, Lisa"
1-4PH7CI,NGBOPanel,HIPs 2017 and IRC Next Steps Plus Panel,2018-02-15,"Larmour, Iain"
1-5BT29Q,NGBOPanel,Programme Grant Interviews - 19 and 20 February 2018 (Energy & Engineering),2018-02-19,"Robinson, Josie"
1-5BT2A9,NGBOPanel,Programme Grant Interviews - 19 February 2018 (Manufacturing),2018-02-19,"Paul, Shyeni"
1-5BT266,NGBOPanel,Programme Grant Interviews - 21 and 22 February 2018 (ICT),2018-02-21,"Scott, Matthew"
1-5A1CPX,NGBOPanel,Manufacturing Prioritisation Panel - Feb 2018,2018-02-22,"Williams, Rebecca"
1-4YBC5A,NGBOPanel,DE NetworkPlus Full Proposals,2018-02-26,"Tansley, Claire"
1-56MRQF,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel February 2018,2018-02-27,"Freeman, Katherine"
1-4SJU3F,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel February 2018,2018-02-27,"Bowman, Kate"
1-5DLDGM,NGBOPanel,IKC - SynbiCITE Phase 2,2018-02-27,"Rendell, Ben"
1-5FVI89,NGBOPanel,EPSRC DE and ICT Fellowship Interviews 28 February and 1 March 2018,2018-02-28,"Holbourn, Joanne"
1-44AJNN,NGBOPanel,EPSRC ICT Prioritisation Panel March 2018,2018-03-01,"Newman, Sarah"
1-51D2IJ,NGBOPanel,DE TIPS 2,2018-03-06,"Dowle, Miriam"
1-575VPP,NGBOPanel,EPSRC Physical Sciences  - March 2018,2018-03-07,"Ghaffar, Talit"
1-5E6WNB,NGBOPanel,EPSRC Strategic Equipment Interview Panel March 2018,2018-03-13,"McAlister, William"
1-59GG3F,NGBOPanel,Manufacturing Hubs 2018 - Outlines,2018-03-26,"Davies, Gerard"
1-4M69A3,NGBOPanel,Programme Grant Outlines 10 April 2018,2018-04-09,"Patel, Ruqaiyah"
1-5DKVUJ,NGBOPanel,Engineering Prioritisation Panel Meeting 11 and 12 April 2018,2018-04-11,"Massung, Elaine"
1-5BT25X,NGBOPanel,Programme Grant Interviews - 19 and 20 April 2018 (Physical Sciences),2018-04-18,"Hickman, Ian"
1-5X2RIR,NGBOPanel,EPSRC 2018 CDT Outlines Panel E,2018-04-24,"Crook, Simon"
1-5X2RJF,NGBOPanel,EPSRC 2018 CDT Outlines Panel G,2018-04-24,"Scott, Matthew"
1-5X2RI3,NGBOPanel,EPSRC 2018 CDT Outlines Panel C,2018-04-24,"Davis, Luke"
1-5X2RIF,NGBOPanel,EPSRC 2018 CDT Outlines Panel D,2018-04-24,"Bailey, Richard"
1-5TXTGJ,NGBOPanel,EPSRC 2018 CDT Outlines Panel A,2018-04-24,"Hickman, Ian"
1-5X2RJ3,NGBOPanel,EPSRC 2018 CDT Outlines Panel F,2018-04-24,"Howes, Amanda"
1-5X2RHR,NGBOPanel,EPSRC 2018 CDT Outlines Panel B,2018-04-24,"Hanlon, Tracy"
1-5DLJZ1,NGBOPanel,HT Investigator-led Panel Meeting - April 2018,2018-04-25,"Young, Kerry-Anne"
1-57EZDU,NGBOPanel,EPSRC Physical Sciences - April 2018,2018-04-25,"Tarplee, Mark"
1-50YN6U,NGBOPanel,Supergen Hubs 2018,2018-04-27,"Bent, Elizabeth"
1-5E7IL5,NGBOPanel,EPSRC ICT Prioritisation Panel May 2018,2018-05-02,"Holbourn, Joanne"
1-4Q4U5R,NGBOPanel,UDRC Full Interviews,2018-05-03,"Birch, Nigel"
1-5RDJEO,NGBOPanel,Energy Fellowship Interviews May 2018,2018-05-07,"Dracott, James"
1-5WSLTY,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 1 - 8 and 9 May 2018,2018-05-08,"Keys, Tracy"
1-5WSM1P,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 2 - 8 and 9 May 2018,2018-05-08,"Bowman, Kate"
1-5WSM1Y,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 3 - 8 and 9 May 2018,2018-05-08,"Carr, Wendy"
1-5WSM2Q,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 5 - 8 and 9 May 2018,2018-05-08,"Luqmani, Adam"
1-5WSM2H,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 4 - 8 and 9 May 2018,2018-05-08,"Balgobin, Sinead"
1-5RDJEC,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 8 - 10 and 11 May 2018,2018-05-09,"Macklyne, Heather"
1-5X1FZJ,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 7 - 10 and 11 May 2018,2018-05-10,"Halliwell, Sarah"
1-5X1G0A,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 10 - 10 and 11 May 2018,2018-05-10,"Niblock, Helen"
1-5WWKA6,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 6 - 10 and 11 May 2018,2018-05-10,"Dracott, James"
1-5X1G01,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 9 - 10 and 11 May 2018,2018-05-10,"Meek, Ellen"
1-5X1FZS,NGBOPanel,EPSRC UKRI CL Innovation Fellowship Interview Panel 8 - 10 and 11 May 2018,2018-05-10,"Scott, Matthew"
1-5BT25F,NGBOPanel,Programme Grant Interviews - 15 and 16 May 2018 (Engineering),2018-05-14,"Robinson, Josie"
1-5T51YR,NGBOPanel,2018 UKRI AI CDT Outlines Panel A,2018-05-15,"Lodge, Matthew"
1-5ZF065,NGBOPanel,2018 UKRI AI CDT Outlines Panel B,2018-05-15,"Gilvin, Ellie"
1-5PMH2X,NGBOPanel,EPSRC Strategic Equipment Outlines May 2018,2018-05-21,"Higlett, Claire"
1-5QJTRQ,NGBOPanel,Manufacturing Fellowship Interview Panel June 2018,2018-06-04,"Paul, Shyeni"
1-5EDTVK,NGBOPanel,DISTINCTIVE/PACIFIC Interview Panel,2018-06-05,"Mico Egea, Victoria"
1-5E5B88,NGBOPanel,ASD - FS Interview Panel,2018-06-05,"Wung, Nelly"
1-5A92A6,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel June 2018,2018-06-05,"Bowman, Kate"
1-5CN1A5,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel June 2018,2018-06-06,"Taylor, Jan"
1-514CY7,NGBOPanel,Inclusion Matters Panel,2018-06-07,"Bailey, Paula"
1-5BT25O,NGBOPanel,Programme Grant Outlines 12 June 2018,2018-06-11,"Patel, Ruqaiyah"
1-5QV5S8,NGBOPanel,Programme Grant Interviews - 12 June 2018 (Healthcare),2018-06-11,"Freeman, Katherine"
1-5DQRB4,NGBOPanel,Engineering Prioritisation Panel Meeting 13 and 14 June 2018,2018-06-13,"Cooper, Nicholas"
1-52IG4Z,NGBOPanel,Prosperity Partnerships Prioritisation Panel 2 - June 2018,2018-06-14,"Brown, Zoe"
1-5OIDO3,NGBOPanel,EPSRC Physical Sciences - June 2018,2018-06-14,"Bowman, Kate"
1-5B43B8,NGBOPanel,International Centre to Centre Meeting June 2018,2018-06-27,"Salisbury, Gavin"
1-60C5WP,NGBOPanel,International Centre To Centre Meeting  July 2018,2018-07-02,"Salisbury, Gavin"
1-5EJ07C,NGBOPanel,RF and Microwave Devices,2018-07-03,"Scott, Matthew"
1-5ECAVL,NGBOPanel,EPSRC ICT Prioritisation Panel July 2018,2018-07-04,"Wung, Nelly"
1-5FJYYR,NGBOPanel,IRC TTD 2018 Interview Panel,2018-07-10,"Young, Kerry"
1-5YLA1U,NGBOPanel,ISCF â€“ Transforming Construction: Active Building Centre,2018-07-10,"Hanlon, Tracy"
1-5PMH2K,NGBOPanel,EPSRC Strategic Equipment Interview Panel July 2018,2018-07-10,"Chapman, Antony"
1-5Y3MRF,NGBOPanel,EPSRC Mathematical Sciences Fellowship Interviews July 2018,2018-07-18,"Robinson, Thomas"
1-5YLT31,NGBOPanel,Capital Award in Support of ECR,2018-07-23,"Chapman, Antony"
1-5QYN1R,NGBOPanel,Prosperity Partnerships Interview Panel,2018-07-24,"Brown, Zoe"
1-5QUDCH,NGBOPanel,EPSRC Physical Sciences - July 2018,2018-07-26,"How, Rebecca"
1-5R8YDJ,NGBOPanel,HT Investigator-led Panel Meeting - Aug 2018,2018-08-01,"Freeman, Katherine"
1-5DQRDA,NGBOPanel,Engineering Prioritisation Panel Meeting 7 and 8 August 2018,2018-08-07,"Cooper, Nicholas"
1-5GBE7F,NGBOPanel,Programme Grant Outlines - 14 August 2018,2018-08-13,"Robinson, Josie"
1-63B57I,NGBOPanel,Materials Beamline Facility,2018-08-23,"Bowman, Kate"
1-630HUP,NGBOPanel,Physical Sciences Database,2018-08-28,"Ghaffar, Talit"
1-5LEOSJ,NGBOPanel,Programme Grant Interviews - 29 and 30 August 2018 (ICT),2018-08-28,"Luqmani, Adam"
1-601B7O,NGBOPanel,Eng Fellowship Interviews Sept 2018,2018-09-03,"Leithall, Rebecca"
1-5LF3MA,NGBOPanel,EPSRC ICT Prioritisation Panel September 2018,2018-09-04,"Birch, Nigel"
1-6A5QJ5,NGBOPanel,ICT and DE Fellowship Interviews 5 and 6 September 2018,2018-09-04,"Holbourn, Joanne"
1-5TWYU8,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel September 2018,2018-09-05,"Robinson, Thomas"
1-5OTFRB,NGBOPanel,EPSRC Physical Sciences - September 2018,2018-09-12,"How, Rebecca"
1-622833,NGBOPanel,UK Japan Civil Nuclear Research Programme Phase 5,2018-09-14,"Mico Egea, Victoria"
1-5REMG7,NGBOPanel,EPSRC Strategic Equipment Outlines September 2018,2018-09-26,"Higlett, Claire"
1-5BT256,NGBOPanel,Programme Grant Interviews - 26 and 27 September 2018 (Element),2018-09-26,"Paul, Shyeni"
1-6DGVVD,NGBOPanel,Decarb Transport,2018-09-30,NA
1-5DQRDY,NGBOPanel,Engineering Prioritisation Panel Meeting 3 and 4 October 2018,2018-10-03,"Massung, Elaine"
1-5GBE9J,NGBOPanel,Programme Grant Outlines - 9 October 2018,2018-10-08,"Patel, Ruqaiyah"
1-5OHD6S,NGBOPanel,ISCF Prospering from Energy Revolution,2018-10-09,"Davies, Gerard"
1-5MBZ25,NGBOPanel,EPSRC Physical Sciences Fellowship Interview Panel 17 October 2018,2018-10-16,"Tarplee, Mark"
1-5RILTG,NGBOPanel,UK-China Low Carbon Manufacturing,2018-10-22,"Paul, Shyeni"
1-5RJCIC,NGBOPanel,EPSRC Physical Sciences - October 2018,2018-10-24,"Roworth, Joshua"
1-6CO7JR,NGBOPanel,SSI Phase 3,2018-10-24,"McAlister, William"
1-5YM608,NGBOPanel,UKRI Creative Circular Plastic,2018-10-29,"Bowman, Kate"
1-6BZFHN,NGBOPanel,Manufacturing Hubs 2018 - Sift,2018-10-29,"Davies, Gerard"
1-5WRUX9,NGBOPanel,HT Investigator-led Panel Meeting - October 2018,2018-10-30,"Reading, Kate"
1-64XT77,NGBOPanel,Programme Grant Interviews - 31 October 2018 (PS),2018-10-31,"Ghaffar, Talit"
1-6GB4HP,NGBOPanel,UKRI Centres for Doctoral Training AI Interview Panel T â€“ November 2018,2018-11-07,"Barclay, Michael"
1-6GB48F,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel K â€“ November 2018,2018-11-07,"Tarplee, Mark"
1-6GB4IP,NGBOPanel,UKRI Centres for Doctoral Training AI Interview Panel U â€“ November 2018,2018-11-07,"Lascelles, Michelle"
1-6GB4BF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel N â€“ November 2018,2018-11-07,"Tiwari, Sushma"
1-6GBEKT,NGBOPanel,UKRI Centres for Doctoral Training AI Interview Panel V â€“ November 2018,2018-11-07,"Gilvin, Ellie"
1-6GB47F,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel J â€“ November 2018,2018-11-07,"Higlett, Claire"
1-6GB42V,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel F â€“ November 2018,2018-11-07,"Larmour, Iain"
1-6GB44V,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel H â€“ November 2018,2018-11-07,"Paul, Shyeni"
1-6GB4EF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel Q â€“ November 2018,2018-11-07,"Davis, Luke"
1-6GB4DF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel P â€“ November 2018,2018-11-07,"Soulsby, Susan"
1-6GB4CF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel O â€“ November 2018,2018-11-07,"Chapman, Antony"
1-6GBELT,NGBOPanel,UKRI Centres for Doctoral Training AI Interview Panel W â€“ November 2018,2018-11-07,"Patel, Ruqaiyah"
1-6GB46F,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel I â€“ November 2018,2018-11-07,"Dunn, Katharine"
1-6GB3UL,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel C â€“ November 2018,2018-11-07,"Van de Locht, Renee"
1-6GB4FF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel R â€“ November 2018,2018-11-07,"Hanlon, Tracy"
1-6GB4GP,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel S â€“ November 2018,2018-11-07,"Mico Egea, Victoria"
1-6GB41V,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel E â€“ November 2018,2018-11-07,"Dowle, Miriam"
1-6GB40V,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel D â€“ November 2018,2018-11-07,"Carr, Wendy"
1-6GB43V,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel G â€“ November 2018,2018-11-07,"Cooper, Nick"
1-6GB4AF,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel M â€“ November 2018,2018-11-07,"Bailey, Richard"
1-6GB49F,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel L â€“ November 2018,2018-11-07,"Freeman, Katherine"
1-623HZO,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel A â€“ November 2018,2018-11-07,"Keys, Tracy"
1-6GB3S9,NGBOPanel,EPSRC Centres for Doctoral Training Interview Panel B â€“ November 2018,2018-11-07,"Balgobin, Sinead"
1-6BZUV2,NGBOPanel,Dark Fibre National Research Facility,2018-11-12,"Gilvin, Ellie"
1-5JXF5O,NGBOPanel,Manufacturing Hubs 2018 - Interviews,2018-11-12,"Davies, Gerard"
1-6HLRB4,NGBOPanel,QT Hub outline panel,2018-11-19,"Hunt, Helen"
1-6DU3W6,NGBOPanel,ISCF TC Research Leadership,2018-11-20,"Hanlon, Tracy"
1-5REMGG,NGBOPanel,EPSRC Strategic Equipment Interview Panel November 2018,2018-11-22,"Chapman, Antony"
1-5ECB23,NGBOPanel,EPSRC ICT Prioritisation Panel November 2018,2018-11-26,"Van de Locht, Renee"
1-5XV2KZ,NGBOPanel,EPSRC Mathematical Sciences Prioritisation Panel November 2018,2018-11-28,"McDonnell, Laura"
