panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_number,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
4843,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4843,Panel,TARGETED MODE,0,2,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4843,Panel,FOLLOW ON FUND 6,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4830,Panel,TARGETED MODE,2,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4830,Panel,STRATEGIC,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4831,Panel,RESPONSIVE MODE,10,27,2,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4831,Panel,FIRST GRANTS,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4831,Panel,RESPONSIVE MODE,8,24,2,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4831,Panel,REVISED FIRST GRANTS 2009,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4851,Panel,RESPONSIVE MODE,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4851,Panel,NEW ENGINEERING PLATFORMS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4851,Panel,NEW MATERIAL PLATFORMS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4851,Panel,RENEWAL ICT PLATFORMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4845,Panel,RESPONSIVE MODE,3,5,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4845,Panel,PROGRAMME GRANTS,3,5,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4823,PanelFellowshipV2,SUMMARY,3,2,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4823,PanelFellowshipV2,SENIOR MEDIA FELLOWSHIP,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4853,Panel,RESPONSIVE MODE,0,0,1,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4853,Panel,JOINT UK/CHINA NANOSPINTRONICS,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4853,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4853,Panel,TARGETED MODE,5,11,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4853,Panel,JOINT UK/CHINA NANOSPINTRONICS,5,11,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4839,Panel,RESPONSIVE MODE,16,34,5,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4839,Panel,ICT FIRST GRANTS - NEW SCHEME,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4839,Panel,ICT FIRST GRANTS - OLD SCHEME,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4839,Panel,ICT PROGRAMME RESPONSIVE MODE,11,30,5,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4839,Panel,ICT SIGNPOSTING,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,RESPONSIVE MODE,10,27,7,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,FIRST GRANTS,2,5,1,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,FIRST GRANTS NEW SCHEME,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,NETWORKS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,RESPONSIVE,5,20,6,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4824,Panel,WORKSHOPS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4849,Panel,RESPONSIVE MODE,9,34,3,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4849,Panel,FIRST GRANTS - 2008,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4849,Panel,FIRST GRANTS - REVISED 2009 SCHEME,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4849,Panel,RESPONSIVE MODE,5,30,3,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4801,PanelFellowshipV2,SUMMARY,0,5,9,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4801,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,2,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4801,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,3,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4799,PanelFellowshipV2,SUMMARY,0,7,8,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4799,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,4,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4799,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,3,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4852,Panel,TARGETED MODE,3,2,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4852,Panel,BT TRANSLATION GRANTS CALL 4,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4800,PanelFellowshipV2,SUMMARY,0,6,10,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4800,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,4,6,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4800,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,2,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4798,PanelFellowshipV2,SUMMARY,0,3,11,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4798,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,1,7,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4798,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,2,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4794,PanelFellowshipV2,SUMMARY,0,8,6,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4794,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,5,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4794,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,3,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4802,PanelFellowshipV2,SUMMARY,0,11,5,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4802,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,6,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4802,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,5,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,RESPONSIVE MODE,9,32,2,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,CRESA,0,3,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,FIRST GRANT NEW STYLE (POST 2009),3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,FIRST GRANT OLD STYLE (PRE 2009),0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,SIGNPOSTING - WATER ENGINEERING,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4846,Panel,STANDARD,6,23,2,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4796,PanelFellowshipV2,SUMMARY,0,6,10,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4796,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,0,2,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4796,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,0,4,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4861,Panel,TARGETED MODE,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4861,Panel,STRATEGIC,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,RESPONSIVE MODE,12,51,2,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,PHYSICAL SCIENCES PANEL - CHEMISTRY : FIRST GRANTS,3,5,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,PHYSICAL SCIENCES PANEL - CHEMISTRY : RESPONSIVE MODE,9,46,2,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,TARGETED MODE,0,0,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4838,Panel,PHYSICAL SCIENCES PANEL - CHEMISTRY : RESPONSIVE MODE,0,0,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4837,Panel,RESPONSIVE MODE,9,13,2,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4837,Panel,PHYSICAL SCIENCES PANEL - PHYSICS : FIRST GRANTS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4837,Panel,PHYSICAL SCIENCES PANEL - PHYSICS : RESPONSIVE MODE,5,11,2,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4837,Panel,PHYSICAL SCIENCES PANEL - PHYSICS : SIGNPOST,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4865,PanelFellowshipV2,SUMMARY,41,18,0,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4865,PanelFellowshipV2,LEADERSHIP FELLOWSHIPS,17,9,0,0,65,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4865,PanelFellowshipV2,CAREER ACCELERATION FELLOWSHIPS,24,9,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4836,Panel,RESPONSIVE MODE,7,24,5,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4836,Panel,PHYSICAL SCIENCES PANEL - MATERIALS: FIRST GRANTS,1,1,1,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4836,Panel,PHYSICAL SCIENCES PANEL - MATERIALS: RESPONSIVE MODE,6,23,4,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4854,Panel,RESPONSIVE MODE,10,41,3,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4854,Panel,ICT FIRST GRANTS - NEW SCHEME,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4854,Panel,ICT FIRST GRANTS - OLD SCHEME,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4854,Panel,ICT SIGNPOSTING,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4854,Panel,ICT STANDARD RESEARCH,4,38,3,0,9,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4863,Panel,RESPONSIVE MODE,3,1,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4863,Panel,ICT PROGRAMME GRANTS,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,RESPONSIVE MODE,9,37,1,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,FIRST GRANTS - REVISED 2009 SCHEME,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,MULTI-PROJECT EQUIPMENT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,"NANO SIGNPOSTING LIST",1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,RCNDE,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4866,Panel,RESPONSIVE MODE,4,34,1,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4858,Panel,RESPONSIVE MODE,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4858,Panel,NEW ICT PLATFORMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4858,Panel,NEW MATERIAL PLATFORMS,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4858,Panel,RENEWAL ENGINEERING PLATFORMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4875,Panel,TARGETED MODE,2,8,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4875,Panel,INTERVIEW PANEL,2,8,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4878,Panel,TARGETED MODE,0,5,11,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4878,Panel,EPSRC-NPL POSTDOCTORAL RESEARCH PARTNERSHIPS,0,5,11,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4870,Panel,RESPONSIVE MODE,15,49,4,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4870,Panel,FIRST GRANTS - REVISED SCHEME,4,0,1,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4870,Panel,SIGNPOSTING,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4870,Panel,STANDARD RESEARCH,9,48,3,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4855,Panel,RESPONSIVE MODE,12,32,1,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4855,Panel,FIRST GRANTS NEW SCHEME,4,3,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4855,Panel,FIRST GRANTS OLD SCHEME,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4855,Panel,NETWORKS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4855,Panel,RESPONSIVE MODE,8,26,1,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4871,Panel,RESPONSIVE MODE,9,25,0,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4871,Panel,FIRST GRANTS,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4871,Panel,RESPONSIVE MODE,6,21,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,RESPONSIVE MODE,15,41,1,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,COLLABORATION RESEARCH IN ENERGY WITH SOUTH AFRICA,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,ENERGY PROGRAMME NETWORK,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,FIRST GRANTS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,GERMAN RESEARCH COUNCIL,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,RESPONSIVE MODE,11,39,1,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4877,Panel,WATER ENGINEERING - SIGNPOST,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4886,Panel,TARGETED MODE,24,34,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4886,Panel,CROSS-DISCIPLINARY FEASIBILITY ACCOUNT: OTHER GRANT HOLDERS,15,24,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4886,Panel,CROSS-DISCIPLINARY FEASIBILITY ACCOUNT:BRIDGING THE GAPS AND COLLABORATING FOR SUCCESS GRANT HOLDERS,9,10,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4872,Panel,TARGETED MODE,3,7,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4872,Panel,ENERGY - LOW CARBON SHIPPING,3,7,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4898,Panel,TRAINING MODE,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4898,Panel,DOCTORAL TRAINING CENTRE,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4874,Panel,RESPONSIVE MODE,13,33,2,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4874,Panel,ICT FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4874,Panel,ICT SIGNPOSTING,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4874,Panel,ICT STANDARD RESEARCH,10,29,2,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4859,Panel,RESPONSIVE MODE,10,37,2,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4859,Panel,FIRST GRANTS,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4859,Panel,"NANOTOXICOLOGY",0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4859,Panel,POSTDOCTORAL MOBILITY,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4859,Panel,RESPONSIVE MODE,8,32,2,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4857,Panel,RESPONSIVE MODE,8,12,1,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4857,Panel,CHINA NANOSPINTRONICS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4857,Panel,FIRST GRANTS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4857,Panel,RESPONSIVE MODE,4,11,1,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4857,Panel,SIGNPOST,2,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4856,Panel,RESPONSIVE MODE,8,22,1,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4856,Panel,"NANOTECHNOLOGY SIGNPOST",0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4856,Panel,PHYSICAL SCIENCES - MATERIALS: FIRST GRANTS,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4856,Panel,PHYSICAL SCIENCES - MATERIALS: RESPONSIVE MODE,5,18,1,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4879,Panel,TARGETED MODE,3,8,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4879,Panel,DIGITAL ECONOMY - RESEARCH IN THE WILD,3,8,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4882,Panel,TARGETED MODE,3,1,4,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4882,Panel,SUPERGEN CORE PROPOSALS,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4882,Panel,SUPERGEN PLUS PROPOSALS,0,0,4,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4892,Panel,RESPONSIVE MODE,17,33,1,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4892,Panel,PROPOSALS,17,33,1,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4904,Panel,TARGETED MODE,6,5,0,0,54,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4904,Panel,EPSRC-NPL POST DOCTORAL RESEARCH PARTNERSHIPS INTERVIEWS,6,5,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4887,Panel,TRAINING MODE,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4887,Panel,CDT FOR MATHEMATICAL SCIENCES,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4873,Panel,RESPONSIVE MODE,1,3,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4873,Panel,ENERGY PROGRAMME GRANTS,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4873,Panel,PES PROGRAMME GRANTS,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4876,Panel,RESPONSIVE MODE,2,1,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4876,Panel,M3E PROGRAMME GRANTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4899,Panel,TARGETED MODE,3,7,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4899,Panel,JAPAN-UK COOPERATION PROGRAM - ELECTRONICS AND SPINTRONICS,3,7,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4888,Panel,TARGETED MODE,3,1,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4888,Panel,GRAND CHALLENGES PANEL,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4884,Panel,RESPONSIVE MODE,14,31,2,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4884,Panel,FIRST GRANTS,5,4,0,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4884,Panel,RESEARCH CENTRE FOR NON-DESTRUCTIVE EVALUATION,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4884,Panel,RESPONSIVE MODE,9,26,2,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4867,Panel,RESPONSIVE MODE,3,3,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4867,Panel,PHYSICAL SCIENCES PROGRAMME GRANTS,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4920,Panel,TARGETED MODE,4,7,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4920,Panel,COMPLEXITY SCIENCE FOR THE REAL WORLD,4,7,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4924,Panel,TRAINING MODE,0,70,30,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4924,Panel,ORGANIC SYNTHETIC CHEMISTRY STUDENTSHIPS 2009,0,70,30,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,RESPONSIVE MODE,15,25,1,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,ICT FIRST GRANTS,4,2,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,ICT SIGNPOSTING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,ICT STANDARD RESEARCH,10,23,1,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,NA,NA,NA,NA,NA,NA,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,TARGETED MODE,1,0,1,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4889,Panel,ICT DISCIPLINE HOPPING AWARDS,1,0,1,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4896,Panel,RESPONSIVE MODE,3,2,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4896,Panel,NEW PLATFORMS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4896,Panel,RENEWAL PLATFORMS,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4890,Panel,RESPONSIVE MODE,17,26,5,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4890,Panel,FIRST GRANT,7,7,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4890,Panel,SIGNPOSTING-NANOTECHNOLOGY,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4890,Panel,SIGNPOSTING-WATER ENGINEERING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4890,Panel,STANDARD,9,18,5,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4921,Panel,RESPONSIVE MODE,10,22,3,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4921,Panel,CRITICAL MASS PROPOSALS,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4921,Panel,FIRST GRANT PROPOSALS,4,3,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4921,Panel,RESPONSIVE MODE PROPOSALS,6,17,3,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4900,Panel,RESPONSIVE MODE,7,12,3,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4900,Panel,CRITICAL MASS,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4900,Panel,PHYSICS FIRST GRANTS,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4900,Panel,PHYSICS RESPONSIVE MODE,3,7,2,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4900,Panel,SIGNPOST,1,2,1,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4893,Panel,RESPONSIVE MODE,7,14,1,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4893,Panel,FIRST GRANTS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4893,Panel,RESPONSIVE MODE,5,12,1,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4891,Panel,RESPONSIVE MODE,13,23,1,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4891,Panel,FIRST GRANTS,5,4,0,0,55,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4891,Panel,RESPONSIVE MODE,7,19,1,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4891,Panel,WORKSHOPS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4934,Panel,TARGETED MODE,3,1,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4934,Panel,DESIGNING EFFECTIVE RESEARCH SPACES,3,1,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4923,Panel,TARGETED MODE,3,4,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4923,Panel,IMRC FULL PROPOSALS,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4917,Panel,RESPONSIVE MODE,8,33,4,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
4917,Panel,ICT FIRST GRANTS,2,4,1,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
4917,Panel,ICT SIGNPOSTING,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
