panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_value,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-4YFZ2,NGBOPanel,NEW,1135914,1147572,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4YFZ2,NGBOPanel,RENEWAL,2011927,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EDN7J,NGBOPanel,STANDARD,45464986,1449096,0,0,96,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EDN7J,NGBOPanel,MAIN LIST,45464986,1449096,0,0,96,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EBV4L,NGBOPanel,STANDARD,2498184,6506236,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EBV4L,NGBOPanel,MAIN LIST,2498184,6506236,0,0,27,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EPI6X,NGBOPanel,STANDARD,3104757,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-EPI6X,NGBOPanel,MAIN LIST,3104757,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4YSTG,NGBOPanel,STANDARD,8581177,7552808,574865,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4YSTG,NGBOPanel,DISCIPLINE HOPPING AWARD,0,114332,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4YSTG,NGBOPanel,FIRST GRANTS,392824,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4YSTG,NGBOPanel,STANDARD RESEARCH,8188352,7438476,574865,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9RXU,NGBOPanel,STANDARD,3916675,8882043,79308,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9RXU,NGBOPanel,FIRST GRANTS,293264,394257,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9RXU,NGBOPanel,ICS,0,0,79308,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9RXU,NGBOPanel,MAIN LIST,3623411,8487786,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CBSJZ,NGBOPanel,STANDARD,3067992,2021155,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CBSJZ,NGBOPanel,FIRST GRANT,377991,391820,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CBSJZ,NGBOPanel,STANDARD,2690001,1629335,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9HJ8X,NGBOPanel,STANDARD,8923760,9174770,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9HJ8X,NGBOPanel,MAIN LIST,8923760,9174770,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,STANDARD,8600990,4826882,0,0,64,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,CRITICAL MASS,1626095,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,FIRST GRANTS,299863,99999,0,0,74,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,MAIN LIST,5966888,4610380,0,0,56,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,POSTDOCTORAL MOBILITY,0,116502,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC18C,NGBOPanel,SIGNPOST,708144,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC9AG,NGBOPanel,STANDARD,4450137,4860954,467938,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC9AG,NGBOPanel,CRITICAL MASS,0,2315405,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC9AG,NGBOPanel,FIRST GRANTS,100160,99318,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC9AG,NGBOPanel,MAIN LIST,3551826,2446232,467938,0,59,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC9AG,NGBOPanel,SIGNPOST,798151,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC99V,NGBOPanel,STANDARD,4507112,3938184,0,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC99V,NGBOPanel,CRITICAL MASS,2691896,1763814,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC99V,NGBOPanel,FIRST GRANTS,0,95792,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC99V,NGBOPanel,MAIN LIST,1513565,1594838,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CC99V,NGBOPanel,SIGNPOST,301651,483741,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H20,NGBOPanel,STANDARD,5754427,4920904,683530,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H20,NGBOPanel,DISCIPLINE HOPPING AWARDS,0,109997,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H20,NGBOPanel,FIRST GRANTS,492586,199805,0,0,71,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H20,NGBOPanel,STANDARD RESEARCH,5945370,4611103,0,0,56,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9S1U,NGBOPanel,STANDARD,3329773,2516630,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9S1U,NGBOPanel,FIRST GRANTS,309404,305725,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9S1U,NGBOPanel,MAIN LIST,2430301,2210905,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9S1U,NGBOPanel,RCNDE,590069,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-FEH5G,NGBOPanel,STANDARD,14055976,18873082,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-FEH5G,NGBOPanel,MAIN LIST,14055976,18873082,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-AMMWH,NGBOPanel,STANDARD,7476165,941227,0,0,88,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-AMMWH,NGBOPanel,NEW,6175193,941227,0,0,86,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-AMMWH,NGBOPanel,RENEWALS,1300972,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I2G2E,NGBOPanel,STANDARD,1813535,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I2G2E,NGBOPanel,MAIN LIST,1813535,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEJXX,NGBOPanel,STANDARD,4623260,10032584,2244254,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEJXX,NGBOPanel,FELLOWSHIPS,0,6076050,2244254,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEJXX,NGBOPanel,FIRST GRANTS,677085,422951,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEJXX,NGBOPanel,MAIN LIST,3946175,1948864,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEJXX,NGBOPanel,PROGRAMME GRANTS,0,1584719,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4ESWW,NGBOPanel,STANDARD,5348801,7824541,1668441,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4ESWW,NGBOPanel,FELLOWSHIPS,0,0,1668441,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4ESWW,NGBOPanel,FIRST GRANTS,490984,578358,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-4ESWW,NGBOPanel,STANDARD RESEARCH,4857816,7246183,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GIE5O,NGBOPanel,STANDARD,24426277,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GIE5O,NGBOPanel,MAIN LIST,24426277,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEBVA,NGBOPanel,STANDARD,5465458,9255760,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEBVA,NGBOPanel,FELLOWSHIPS,0,2164742,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEBVA,NGBOPanel,FIRST GRANT,493866,280299,0,0,63,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEBVA,NGBOPanel,ICS,79308,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEBVA,NGBOPanel,MAIN LIST,4892285,6810719,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-J84G2,NGBOPanel,STANDARD,40801152,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-J84G2,NGBOPanel,MAIN LIST,40801152,308485,0,0,99,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GWODV,NGBOPanel,STANDARD,3567384,6666000,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GWODV,NGBOPanel,MAIN LIST,3567384,6666000,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,STANDARD,7762884,8833051,2601881,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,CRITICAL MASS,1372981,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,FELLOWSHIPS,0,1729169,2601881,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,FIRST GRANT,300071,585190,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,MAIN LIST,5018438,5671404,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,SIGNPOST,1001805,847288,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYS0,NGBOPanel,TRAINING GRANT,69590,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I9NCS,NGBOPanel,STANDARD,2258435,3024830,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I9NCS,NGBOPanel,MAIN LIST,2258435,3024830,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEORP,NGBOPanel,STANDARD,1981431,3031673,0,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEORP,NGBOPanel,FIRST GRANT,89533,99928,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEORP,NGBOPanel,MAIN LIST,1891899,2344091,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEORP,NGBOPanel,SIGNPOST,0,587654,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,STANDARD,4926756,5930790,2005295,0,45,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,FELLOWSHIPS,0,1919034,2005295,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,FIRST GRANT,199850,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,MAIN LIST,4051191,2391466,0,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,MATTER FAR FROM EQUILIBRIUM SIGNPOST,675715,1188134,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-CEYSL,NGBOPanel,SELF ASSEMBLY SIGNPOST,0,432156,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I4YCP,NGBOPanel,STANDARD,4100955,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I4YCP,NGBOPanel,MAIN LIST,4100955,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I430M,NGBOPanel,STANDARD,4046541,2647891,0,0,60,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I430M,NGBOPanel,MAIN LIST,4046541,2647891,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I4YCV,NGBOPanel,STANDARD,4088360,7969529,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-I4YCV,NGBOPanel,MAIN LIST,4088360,7969529,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-LF236,NGBOPanel,STANDARD,10127951,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-LF236,NGBOPanel,MAIN LIST,10127951,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M3YSR,NGBOPanel,STANDARD,2311585,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M3YSR,NGBOPanel,MAIN LIST,2311585,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-FUOG1,NGBOPanel,STANDARD,9272681,3855149,0,0,70,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-FUOG1,NGBOPanel,MAIN LIST,9272681,3855149,0,0,70,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPTU,NGBOPanel,STANDARD,7217990,7495337,94449,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPTU,NGBOPanel,FIRST GRANTS,200377,245997,94449,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPTU,NGBOPanel,MAIN LIST,3741275,3394762,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPTU,NGBOPanel,PROGRAMME GRANTS,3276338,4158469,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-JVXO9,NGBOPanel,STANDARD,3973473,1773145,0,0,69,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-JVXO9,NGBOPanel,EARLY & POST DOC FELLOWS,0,595214,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-JVXO9,NGBOPanel,ESTABLISHED CAREER FELLOWS,3973473,1177931,0,0,77,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L7TM8,NGBOPanel,STANDARD,475239,248893,0,0,65,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L7TM8,NGBOPanel,MAIN LIST,475239,248893,0,0,65,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KZFDT,NGBOPanel,STANDARD,4115477,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KZFDT,NGBOPanel,MAIN LIST,4115477,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H4U,NGBOPanel,STANDARD,2762355,4967862,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H4U,NGBOPanel,FIRST GRANTS,471662,99333,0,0,82,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H4U,NGBOPanel,MAIN LIST,2290693,4868529,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KWAUD,NGBOPanel,STANDARD,11324272,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KWAUD,NGBOPanel,LARGE GRANTS,5007845,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KWAUD,NGBOPanel,PROGRAMME GRANTS,6316426,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GE81B,NGBOPanel,STANDARD,4909864,4383762,0,0,52,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-GE81B,NGBOPanel,CARBON CAPTURE AND STORAGE FOR NATURAL GAS POWER STATIONS RANK LIST,4909864,4383762,0,0,52,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWM54,NGBOPanel,STANDARD,2244254,1510694,0,0,59,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWM54,NGBOPanel,FELLOWSHIPS,2244254,1510694,0,0,59,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-LM76Z,NGBOPanel,STANDARD,1668441,1139962,0,0,59,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-LM76Z,NGBOPanel,EARLY CAREER,1668441,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-LM76Z,NGBOPanel,ESTABLISHED CAREER,0,1139962,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M67LK,NGBOPanel,STANDARD,11761054,11881807,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M67LK,NGBOPanel,MAIN LIST,11761054,11881807,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-J5YOM,NGBOPanel,STANDARD,8640087,5490643,0,0,61,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-J5YOM,NGBOPanel,MAIN LIST,8640087,5490643,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K1299,NGBOPanel,STANDARD,5568765,3951407,0,0,58,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K1299,NGBOPanel,ENERGY,806910,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K1299,NGBOPanel,FIRST GRANT - NATIONAL IMPORTANCE,301012,195949,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K1299,NGBOPanel,FIRST GRANTS,99891,297331,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K1299,NGBOPanel,STANDARD,4360952,3458126,0,0,55,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-NJQLR,NGBOPanel,STANDARD,14140283,31446622,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-NJQLR,NGBOPanel,MAIN LIST,14140283,31446622,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M3YSJ,NGBOPanel,STANDARD,2791868,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-M3YSJ,NGBOPanel,MAIN LIST,2791868,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,STANDARD,4140904,4447941,0,0,48,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,FELLOWSHIPS,0,173662,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,FIRST GRANTS POST NATIONAL IMPORTANCE,197021,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,FIRST GRANTS PRE NATIONAL IMPORTANCE,199907,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,MAIN LIST POST NATIONAL IMPORTANCE,327713,705630,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,MAIN LIST PRE NATIONAL IMPORTANCE,2036809,3160540,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,"NANO-HEALTHCARE GRAND CHALLENGE",1333141,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,OVERSEAS TRAVEL GRANT,46312,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DSDMP,NGBOPanel,SIGNPOST,0,408109,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,STANDARD,6320187,1620890,5788539,0,79,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,CRITICAL MASS PRE NATIONAL IMPORTANCE,6128259,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,FELLOWSHIPS,0,1187615,2640911,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,FIRST GRANTS POST NATIONAL IMPORTANCE,100410,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,FIRST GRANTS PRE NATIONAL IMPORTANCE,89063,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,MAIN LIST PRE NATIONAL IMPORTANCE,2760413,433275,0,0,86,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI08P,NGBOPanel,SIGNPOST PRE NATIONAL IMPORTANCE,389669,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,STANDARD,8428080,7530698,0,0,52,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,CRITICAL MASS,2455650,3086894,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,FELLOWSHIPS,0,1179202,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,FIRST GRANT (POST NATIONAL IMPORTANCE),100645,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,FIRST GRANT (PRE NATIONAL IMPORTANCE),96898,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,SIGNPOST,659138,939883,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,STANDARD RESEARCH (POST NATIONAL IMPORTANCE),2124991,687705,0,0,75,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-KI096,NGBOPanel,STANDARD RESEARCH (PRE NATIONAL IMPORTANCE),2990757,1637014,0,0,64,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H59,NGBOPanel,STANDARD,0,0,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H59,NGBOPanel,STANDARD RESEARCH,0,563364,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-N1KC5,NGBOPanel,STANDARD,37198722,1343266,339922,0,96,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-N1KC5,NGBOPanel,MAIN LIST,37538644,1343266,0,0,96,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,STANDARD,8829975,11891765,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,FIRST GRANT,211468,98169,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,FIRST GRANT NATIONAL IMPORTANCE,190984,293318,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,"NANO HEALTHCARE GRAND CHALLENGE",0,1591696,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,STANDARD,5475926,4697138,0,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K129Z,NGBOPanel,STANDARD NATIONAL IMPORTANCE,2951597,5211445,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-O8O6N,NGBOPanel,STANDARD,2640911,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-O8O6N,NGBOPanel,MAIN LIST,2640911,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-JYLFC,NGBOPanel,STANDARD,9817174,5956845,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-JYLFC,NGBOPanel,MAIN LIST,9817174,5956845,0,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H5W,NGBOPanel,STANDARD,9096528,8869684,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H5W,NGBOPanel,FIRST GRANTS,395074,162697,0,0,70,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H5W,NGBOPanel,HEALTHCARE,0,1714878,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H5W,NGBOPanel,SR1,3332761,3310138,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-C9H5W,NGBOPanel,SR2,5368692,3681971,0,0,59,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L4A0F,NGBOPanel,STANDARD,4595366,5008767,0,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L4A0F,NGBOPanel,MAIN LIST,4595366,5008767,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L4A3H,NGBOPanel,STANDARD,13742914,5160586,0,0,72,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-L4A3H,NGBOPanel,MAIN LIST,13742914,5160586,0,0,72,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,STANDARD,3861943,4856518,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,FIRST GRANT,0,99395,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,FIRST GRANT - NI,290064,99975,0,0,74,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,RCNDE,307559,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,STANDARD,522050,3016654,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-K12AF,NGBOPanel,STANDARD - NI,2742270,1640493,0,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-PI0M9,NGBOPanel,STANDARD,3658549,8253391,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-PI0M9,NGBOPanel,MAIN LIST,3658549,8253391,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,STANDARD,3274883,10043672,3791608,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,FELLOWSHIPS,2633434,7554022,1158173,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,FIRST GRANTS WITH NATIONAL IMPORTANCE,380623,242763,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,FIRST GRANTS WITHOUT NATIONAL IMPORTANCE,173246,95817,0,0,64,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,LWEC,189809,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-DWPW3,NGBOPanel,MAIN LIST WITH NATIONAL IMPORTANCE,1936105,3090563,0,0,38,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
